Country/Region,Date,R,ci_95_u,ci_95_l,ci_50_u,ci_50_l,n_eff_pct,Rhat_diff,signal_to_noise,var_irregular,days_infectious,last_updated
Germany,2020-11-13,1.1138822105330783,1.420958298191073,0.7997603680822529,1.2203049410482396,1.008019667497681,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-14,1.0912753939524065,1.4014283669217973,0.7778179357283336,1.1983366956047503,0.9852798733273428,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-15,1.0756863808640882,1.3847195391246687,0.7625844546454986,1.1816161650703578,0.9697486259758286,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-16,1.0798463704642731,1.3935989352458482,0.7645363762781926,1.1867704530602736,0.973503315115096,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-17,1.0872568655114594,1.399907081928066,0.7757923886758951,1.1945991163372107,0.9797219669823164,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-18,1.0830767238976615,1.391680201352569,0.7696259691349066,1.1899312904400805,0.9770091737445898,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-19,1.0726642891254796,1.3840753097523453,0.7593520885062832,1.178658145053848,0.9672452348375136,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-20,1.0576070995597475,1.3640989674547264,0.7418516864712107,1.1633100647719,0.9529705344447678,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-21,1.0398117584057112,1.3501188450780135,0.7261880198781412,1.1461721490792316,0.9333494145885148,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
Germany,2020-11-22,1.0295199462930416,1.3375683861102736,0.7194165860603075,1.1361685632014442,0.9247817800631024,0.1386450292795037,0.0012383814233207,0.0224015134552609,0.006837322973071,7,2021-09-06
