Date,R,lb_95,ub_95,lb_50,ub_50
2021-03-29,1.1355792276441676,1.002579246982763,1.270635915701299,1.089287793074905,1.1822667258532842
2021-03-30,1.0984536466203556,0.9634319578644558,1.233968083454291,1.0527009679666226,1.145355647774862
2021-03-31,1.0456991151759785,0.9114512292476202,1.1802784262299766,0.9993407468456779,1.092693995721417
2021-04-01,0.993732828019467,0.8589192766778058,1.1311849649109886,0.9474472727904562,1.040779525230651
2021-04-02,0.944351910084293,0.8089325413954362,1.0822591618971842,0.8975819959167559,0.9905882049131409
2021-04-03,0.9315160177552646,0.7956535950053317,1.0669052220862174,0.8855694744668188,0.9782459269401542
2021-04-04,0.9491293765706772,0.8147603240570362,1.0863317011470919,0.9026653214465693,0.9966190631807432
2021-04-05,0.9342944795130813,0.7970211492622675,1.0715516088178905,0.8873709632870337,0.9819176056437443
2021-04-06,0.9478721602264338,0.8116848580292503,1.0838053866131343,0.9000106766533578,0.9955850512903942
2021-04-07,1.1039541070670904,0.9664741573286855,1.2397457511713634,1.0567346092197374,1.1500214731575933
2021-04-08,1.2206701635361923,1.0861464181354568,1.3583912895969947,1.1731714054949967,1.2675893841566341
2021-04-09,1.2506958753662458,1.11194853858458,1.385854567152879,1.2034601823145668,1.2977058903096101
