date,R.consensus,lower.consensus,upper.consensus,R.SDSC,upper.SDSC,lower.SDSC,R.ETH,lower.ETH,upper.ETH,R.Ilmenau,lower.Ilmenau,upper.Ilmenau,R.epiforecasts,lower.epiforecasts,upper.epiforecasts,R.globalrt,lower.globalrt,upper.globalrt,R.rtlive,lower.rtlive,upper.rtlive
2020-11-12,1.0142202687654445,1.0086326864972066,1.019828448937868,1.0049834901721109,1.0105247907924595,0.9994624841487949,1.000080611226494,0.9445865755646395,1.0555746468883482,1.0052861872901373,0.9997376055908959,1.0108347689893789,0.9692215788428411,0.8956590237094163,1.0504810606383956,1.0585859912446465,0.9193654296769744,1.1942972095409283,1.025,0.915,1.148
2020-11-13,1.0182936750309042,1.0127049776060264,1.023902895865504,1.0040558799191799,1.0095907324454234,0.9985412935098122,1.002504056497497,0.9467048587287878,1.058303254266206,1.0133620934868035,1.0077902388794806,1.0189339480941264,0.9696066277420345,0.8960448528717839,1.049354959076606,1.058363222345745,0.9221034552978036,1.1945538844306751,1.027,0.916,1.144
2020-11-14,1.0064920109142284,1.0009484752724394,1.0120559766511863,1.002544075091637,1.0080717287123984,0.9970366653697987,1.003434472602419,0.9454064853825738,1.0614624598222642,1.0063716825453548,1.0008185846219262,1.0119247804687834,0.9697438989159021,0.8981858801642525,1.049039908482137,1.0627639785589,0.926594974996852,1.197757467746989,1.027,0.914,1.151
2020-11-15,1.004642268075138,0.9991080884635559,1.0101968463790767,0.9997579573436489,1.0052755037205885,0.994260637040768,1.0024477645369665,0.9418246527334538,1.063070876340479,1.0055456166030468,0.999996241088884,1.0110949921172094,0.9703097302894537,0.8978840768300159,1.047981740924338,1.0525534920094053,0.916648469573358,1.186880273708706,1.031,0.921,1.161
2020-11-16,1.0077872970260746,1.0022460446500228,1.0133489363070134,0.9957649116038398,1.0012697738122855,0.9902802631904218,0.9993162269275873,0.9368416436882961,1.0617908101668785,1.008225964435241,1.0026720910248899,1.013779837845592,0.9711175001012677,0.8988837646927677,1.0481124757262257,1.040697201915798,0.9062056638579864,1.1757100957318674,1.031,0.913,1.159
2020-11-17,0.9987997994095953,0.9932880242838636,1.0043319268897333,0.9912296465466275,0.9967216179576192,0.985757886260342,0.9945582807723009,0.9317513080408737,1.0573652535037281,0.999402895822727,0.9938775990645902,1.0049281925808637,0.9728892267020465,0.9012610180768083,1.0478486350701106,1.0378844055725742,0.902601722279721,1.1729773782635202,1.033,0.921,1.155
2020-11-18,0.9865855650951184,0.9811062682394205,0.9920852246488773,0.9866453156601033,0.9921262237407507,0.9811846306929917,0.98924011686165,0.9278146881242144,1.0506655455990856,0.9852086369321962,0.9797268088783494,0.990690464986043,0.9755409791862093,0.9031037047434544,1.0493367086918328,1.0350305846159558,0.8964745438617773,1.1700251267413568,1.036,0.923,1.167
2020-11-19,0.9840549778404523,0.978571509340689,0.9895588927541488,0.9823474192267136,0.9878204935223199,0.9768945982832301,0.9845731465975475,0.9255303168330855,1.0436159763620094,0.9773508729237258,0.971894597015923,0.9828071488315286,0.9793395509481913,0.9057802907209953,1.0542071158292308,1.03165008783033,0.8947023234747247,1.1680393436134069,1.039,0.928,1.186
2020-11-20,0.9722873648563323,0.9668235696002977,0.9777717064172472,0.9788487205179904,0.984318783139098,0.9733989610505147,0.9817575664172405,0.9247303281209228,1.0387848047135582,0.9610561580716088,0.9556453110446433,0.9664670050985743,0.9853009871451864,0.9086536291609019,1.0607802455921669,1.033315958478587,0.8967542981081096,1.1702456269738737,1.04,0.93,1.184
2020-11-21,0.9802774534830331,0.974770072958322,0.9858055392492997,0.9768347739088333,0.9823084813671024,0.9713814383789351,0.981692603346104,0.9247714410694167,1.0386137656227912,0.9635867772754788,0.9581629803325611,0.9690105742183965,0.9924503011727474,0.9158869342473386,1.0690378335759463,1.0238690450437953,0.8866864315267782,1.1610886189302294,1.043,0.926,1.186
2020-11-22,0.9855717306549822,0.980033785238951,0.991130499320014,0.9772133887974019,0.9826996119227942,0.9717476227944757,0.9852456847546887,0.9261873272244732,1.0443040422849041,0.967662188456664,0.9622146432219776,0.9731097336913503,1.002300599095539,0.9264458442750729,1.0778117900963096,1.01477426538335,0.8777744507107383,1.1522795259669725,1.046,0.921,1.181
2020-11-23,0.9744823911053018,0.968965996131056,0.9800196832876739,0.9804610539233348,0.985969323062265,0.9749733382877005,0.9932049987866997,0.9301526278130402,1.056257369760359,0.959148551492547,0.953708663246677,0.9645884397384169,1.012971783593505,0.9331100323708965,1.0917728656266086,1.0029885724434378,0.8648432474061978,1.1384034318048375,1.052,0.928,1.182
2020-11-24,0.9787734911342845,0.9732270306120894,0.9843409847389937,0.9864105328798891,0.9919487530132254,0.9808929651044213,1.0056923347000182,0.9380089214363296,1.0733757479637067,0.9637425954754059,0.9582709444967576,0.9692142464540541,1.0242208565132587,0.9446795888032827,1.1062822278117634,0.9799928184116706,0.8444699306685988,1.1131412515681334,1.052,0.936,1.178
2020-11-25,0.9947255147880346,0.9891178413706122,1.000354342907174,0.9947787779739619,1.0003524892566986,0.9892258087886481,1.0222814899460666,0.9507948721018055,1.0937681077903276,0.9805629972232853,0.975024725238484,0.9861012692080866,1.0363763148015694,0.9583154521966784,1.1168962495798334,0.9683683176011688,0.8328413433738097,1.104832626462423,1.054,0.938,1.182
2020-11-26,1.0092049977087725,1.0035537444816094,1.0148774269353076,1.0052928582925682,1.0109051218616776,0.9997014050838137,1.0420989272929226,0.9683510772788753,1.11584677730697,1.0009154898198571,0.9953001426800863,1.006530836959628,1.052832815606478,0.9743351491829269,1.1315504781932746,0.9769837679021108,0.8415529603552003,1.1138471337035538,1.058,0.941,1.182
2020-11-27,1.0222916287850536,1.016613159693018,1.0279912039966108,1.0177773394400194,1.0234290819878884,1.0121464425978062,1.064059455971023,0.9900595835130224,1.1380593284290237,1.0235297288802983,1.017833805056706,1.0292256527038905,1.0692238277617054,0.9897041935900114,1.1501567605321352,0.9876848054112012,0.8505692671220877,1.1232004078702753,1.058,0.935,1.187
2020-11-28,1.0219278427553493,1.0162696000202598,1.0276070487301614,1.0319437548594308,1.0376335972255426,1.026274750703301,1.0869815798941211,1.0145414516104938,1.1594217081777485,1.0337533196460946,1.028018986636963,1.0394876526552264,1.0835480599778635,1.0073191769228609,1.1658259980847043,1.0015161119413771,0.864647921432784,1.1364494598041333,1.059,0.939,1.196
2020-11-29,1.0268593497622336,1.0212059829551605,1.0325335427549829,1.0474694494847716,1.0531937557162485,1.0417659227197764,1.1093365266313993,1.0399635146095856,1.178709538653213,1.0456149028685247,1.0398476625908104,1.051382143146239,1.0972988626295188,1.0222072340082964,1.1782386859430585,0.9999802011800104,0.8644852202310769,1.138075474387502,1.056,0.942,1.198
2020-11-30,1.0443168303390427,1.0386363303309747,1.0500180045136494,1.0636953328056682,1.0694474785328352,1.0579638498717883,1.1292582150081014,1.063567716624477,1.1949487133917258,1.0677035402210813,1.061885249562487,1.0735218308796755,1.110616116579493,1.0367366684250876,1.1944245825160793,0.991814421518196,0.8546868642908946,1.1289725172747551,1.057,0.944,1.199
2020-12-01,1.0603985825121411,1.0547084668556517,1.0661091267803233,1.0796066140303773,1.0853763312214002,1.0738573805353846,1.1450372278198224,1.0828931872037748,1.20718126843587,1.09027338646379,1.0844124488423683,1.0961343240852115,1.1205254895071022,1.0445217637079234,1.206795396678315,1.001560334655506,0.8656268121920496,1.1358884085746277,1.056,0.948,1.189
2020-12-02,1.076401740872702,1.0707157057388492,1.0821078709222332,1.0939629895610645,1.0997362806521411,1.0882099393021438,1.1556395236696329,1.0966305975560446,1.214648449783221,1.1151513793926326,1.1092502312450616,1.1210525275402037,1.1285871890059407,1.0534841302335185,1.2155844756910446,1.027920393617506,0.8937171669139529,1.1618146455876737,1.053,0.944,1.192
2020-12-03,1.0870613024500517,1.0814055249675725,1.092736765545343,1.10553934559646,1.1112992780008102,1.0997993503875807,1.1607338237450657,1.1035588588165077,1.2179087886736237,1.1356606460171828,1.129741721704803,1.1415795703295626,1.132223178671665,1.0569845034467376,1.2192768810638555,1.0584186073508752,0.925148013184705,1.1958084544184169,1.054,0.935,1.195
2020-12-04,1.0996708045890053,1.0940478479008826,1.1053129948117029,1.1134367250842465,1.1191651640990918,1.1077278668207,1.1602484653036422,1.1034671802965892,1.2170297503106953,1.157042455216559,1.1511160107605016,1.1629688996726164,1.1312585201807295,1.0517462219148075,1.2215546263466426,1.0759464230343962,0.9391443006631944,1.2105799051193835,1.049,0.932,1.186
2020-12-05,1.1061907429558715,1.100624402641036,1.1117758193263445,1.1178277359498772,1.1235088926786747,1.1121657632131896,1.154298635347556,1.096323809384518,1.2122734613105939,1.1715519318727428,1.1656467632453407,1.1774571005001448,1.1257237330049068,1.0445768257454586,1.21474704608552,1.0821477969833433,0.9438732014907796,1.2150342465621136,1.047,0.936,1.193
