date,none,none.lower,none.upper,RKI,RKI.lower,RKI.upper,SDSC,SDSC.lower,SDSC.upper,R_calc,lower,upper
2020-07-06,0.8963101347840677,0.8621660396396487,0.931344021087162,0.9017072824479933,0.8676110293652548,0.9366853534100268,0.9053145920861078,0.8711974844646196,0.9403110014068058,0.907824467623909,0.8712682873081441,0.9443806479396739
2020-07-07,0.8965425606076279,0.8619500002762472,0.9320485110234418,0.9053260794761453,0.8707391332019133,0.9408170236205103,0.9078923471748553,0.8733202639141505,0.9433650213636045,0.9097991924559051,0.8731435620794715,0.9464548228323387
2020-07-08,0.9095929852889291,0.8742883499123457,0.9458354994634155,0.9198197820523952,0.88453625190182394,0.9560293650132947,0.9129106794075321,0.8778445242159467,0.948898467692254,0.9132530685400624,0.876322281768161,0.9501838553119638
2020-07-09,0.9119848927330305,0.8762377205177427,0.9486913348479526,0.9178470667921053,0.8822573927327899,0.9543812290634522,0.9203801775352083,0.8847909251138607,0.9569112268700397,0.9169428207308589,0.8800649983497605,0.9538206431119572
2020-07-10,0.9298181741933764,0.8933350078692487,0.9672813809488122,0.9140638443616995,0.8781988288239584,0.9508922950625018,0.9317489901757989,0.8955915812021698,0.9688667362920044,0.9216569631935158,0.8847241203866789,0.9585898060003526
2020-07-11,0.9401423477463027,0.9031487851541784,0.9781325753110268,0.9154016859402856,0.8791289045124302,0.9526587575201902,0.946693136640573,0.9099485085012159,0.9844138974407306,0.9287490958576625,0.8911769851203096,0.9663212065950154
2020-07-12,0.9482832265638009,0.9108775529133937,0.9866992141717703,0.9487619071332435,0.9114367956956564,0.98709240513992,0.9640677742349686,0.9267597764234757,1.0023638523434173,0.9386502142698252,0.8997481728284433,0.9775522557112071
2020-07-13,0.9578556437846643,0.9200413256710557,0.9966921754823008,0.9939519457363927,0.9555102410619278,1.033411137616827,0.983310912064155,0.9454890487403445,1.0221282282581414,0.9517003763158738,0.9110503066561029,0.9923504459756447
2020-07-14,0.997887665377808,0.9591020174505712,1.0377051405376598,1.0272526528357326,0.9881876283673595,1.067333913246612,1.0046793318761473,0.9663996896687437,1.0439567330244997,0.9677566696470291,0.925220877899246,1.010292461394812
2020-07-15,1.0295831965831341,0.9902036579636327,1.0699932186278391,1.0433079816738202,1.0041369237512972,1.0834847412610868,1.0270250497489823,0.9883790723299137,1.0666655247921186,0.9862741630927454,0.9421606956893998,1.030387630496091
2020-07-16,1.0694091617661037,1.0294727364392535,1.1103653180843036,1.0953534903550004,1.0554825904655247,1.1362160596429236,1.048943461274615,1.0100561700358046,1.0888162904057117,1.006585026944222,0.9617289134211968,1.0514411404672472
2020-07-17,1.0819299610978192,1.042163989397562,1.1226948720059136,1.1199068912771297,1.080116552667807,1.1606626645446825,1.0682407024954008,1.029274993548493,1.1081776546853583,1.0275855076604243,0.9827156755058729,1.0724553398149759
2020-07-18,1.1155871644957145,1.0756705463577154,1.1564792849665408,1.1560382973048036,1.1162715535529357,1.1967384677389026,1.0849335781449803,1.0460349667885558,1.1247847905563844,1.0487544461139864,1.0043268446698521,1.0931820475581207
2020-07-19,1.0988593975459442,1.0598557706998868,1.1388084053148935,1.1406860171562703,1.1019979676992195,1.1802691347855419,1.1002120613618502,1.061486773306673,1.1398679502195224,1.0698335444065266,1.0256964757864622,1.113970613026591
2020-07-20,1.115867680597232,1.077081839524304,1.1555736601349629,1.1330449823259308,1.0952017853683687,1.171750051943579,1.1133884161500913,1.0749447675997001,1.1527379087156107,1.0902458321367678,1.046154863604432,1.1343368006691037
2020-07-21,1.1006036296822217,1.0626490568201574,1.139451374951795,1.1280665694660605,1.0909362207524216,1.1660300116196347,1.124362800695415,1.0862974878483473,1.1633071413076712,1.1092676084873003,1.0653736785094046,1.153161538465196
2020-07-22,1.1268265212974666,1.0889116234799592,1.165611483060346,1.1419559755490165,1.1051875287627708,1.1795310222868234,1.1318590151773198,1.0942755139088642,1.1702933779375388,1.1261610956344499,1.082468909070607,1.1698532821982928
2020-07-23,1.1377414182765737,1.10023911284876,1.1760863921851723,1.1468525772115545,1.1106499869297919,1.1838334568395565,1.1365084403884438,1.099478411447723,1.1743607248603856,1.1402333252651013,1.0961728095823917,1.184293840947811
2020-07-24,1.1860285213920136,1.1484013732751368,1.2244687320665149,1.15742788807823,1.1217240581682422,1.1938814244898293,1.1401120807795697,1.1036606243668954,1.1773574485303797,1.150709518513597,1.1059535396923912,1.1954654973348027
2020-07-25,1.1627280930069361,1.1263471896649069,1.199884092628941,1.1622179564134891,1.1271391555342416,1.198017134586327,1.1428679538487692,1.1070113637882093,1.1794905884631943,1.156828314398275,1.1115944565799931,1.2020621722165568
2020-07-26,1.123967474570284,1.0889523283412605,1.1597253056414394,1.17116248540278,1.1366587536882078,1.206357504964785,1.143725032299025,1.108492368472654,1.1796964714031324,1.1586572194569764,1.1130733104539188,1.204241128460034
2020-07-27,1.1094609517020744,1.0751981734100517,1.1444440062195493,1.1623730235008891,1.12872929958948,1.196678739995024,1.1424404683142921,1.1078548816590859,1.1777384843021126,1.156518245888421,1.1109654092347045,1.2020710825421372
2020-07-28,1.1438177750890863,1.1094667133043123,1.1788706748494795,1.1481270323061272,1.1153648004347116,1.1815246336686058,1.1395460218439974,1.1056117321274381,1.1741676709658266,1.1507922169672948,1.1057232981332015,1.1958611358013882
2020-07-29,1.1588783753539627,1.1248989803938438,1.1935352492106723,1.1281783398758372,1.0962909538032786,1.1606781455914186,1.1364599367451815,1.1031529232160693,1.1704307173006006,1.142785001456296,1.0986039185111753,1.1869660844014165
2020-07-30,1.1517538696696141,1.1185561115681926,1.1856020758916705,1.12424578343598,1.0929040721296155,1.156181046527978,1.1342817460999315,1.1015625816450922,1.1676424817226985,1.1336985665072368,1.0909246179769445,1.176472515037529
2020-07-31,1.1367164388124278,1.1043627906674154,1.1696958963420556,1.105847361452609,1.0752242330850321,1.1370464908802893,1.1331295874081404,1.1009635188422973,1.1659161558721562,1.1247548095645121,1.083407974686242,1.1661016444427823
2020-08-01,1.1033699273575135,1.0720320484494528,1.1353126564814515,1.0787272629542808,1.0488671746274576,1.109148769595363,1.132565886332894,1.1009307945788265,1.1648012738345734,1.1170208226968323,1.0764454687612333,1.1575961766324314
2020-08-02,1.0973887723149898,1.0665203287885392,1.1288471693870639,1.0779919069819972,1.0484101001709978,1.108125002454448,1.1320996710338689,1.1009837743920747,1.163796382966354,1.1112931487860094,1.070752893174739,1.1518334043972798
2020-08-03,1.1339930991210487,1.102960364014593,1.1656025375356827,1.0767237575425839,1.0474192370440574,1.1065698340788719,1.1321091701912582,1.101496167040096,1.1632841910362026,1.1080131162172546,1.0669467671789497,1.1490794652555596
2020-08-04,1.139842832732217,1.1092345392436984,1.1710090875941932,1.0999240616269472,1.0705706073227332,1.1298092290456616,1.132395697504968,1.1022741204819033,1.163061091939045,1.1069893038345433,1.0649300743595647,1.149048533309522
2020-08-05,1.141600412406451,1.1115095214375692,1.1722295489202812,1.1301967930406103,1.1008007337176766,1.1601115871806083,1.1330072856129412,1.1033664940385786,1.1631742312829596,1.1078358170741749,1.0645940325523864,1.1510776015959634
2020-08-06,1.1646617852405081,1.134801132010045,1.1950417289175652,1.1428944324494903,1.113819303276373,1.1724711989935122,1.1331771545798344,1.1040178506826257,1.1628454325772706,1.1110459193378044,1.0664329031574318,1.155658935518177
2020-08-07,1.13505062356319,1.106177493058864,1.1644218632769117,1.1442106337753881,1.1156499509063347,1.1732546450244543,1.133404711470251,1.1047192735967053,1.1625824744250712,1.1164122137572443,1.0707190722752475,1.162105355239241
2020-08-08,1.124415602264561,1.0961659233221699,1.1531465186538454,1.14768918062381,1.1196055134226108,1.1762385939471298,1.1343922282598229,1.1061642045353228,1.1630964482493666,1.1234896726045764,1.0773697269110134,1.1696096182981395
2020-08-09,1.0936924045908991,1.0662486963402904,1.1216030306320914,1.1476973799187784,1.1201306474456703,1.175712729644722,1.1365032849659662,1.1087151599754785,1.1647518870344773,1.1317458207353166,1.0856119352251121,1.177879706245521
2020-08-10,1.1207909191135315,1.0933135788929809,1.1487248261604623,1.1523835492319867,1.1252669585708777,1.1799323169379852,1.1386757803372083,1.1113278092407204,1.1664687743575823,1.1402480604730916,1.093979678032142,1.1865164429140411
2020-08-11,1.1303719236347693,1.1031698067544553,1.1580175779561632,1.1381121292141712,1.1116729066611708,1.1649672741447072,1.1404187120124476,1.113517142037665,1.1677501119796625,1.1482086075270101,1.1017983315096176,1.1946188835444027
2020-08-12,1.1664174543206078,1.1392320053778322,1.1940319863811968,1.1231759601840279,1.097360011271806,1.1493936589777027,1.1419776324144573,1.1155234133162948,1.168846817916747,1.1546365711408297,1.1085696054470326,1.2007035368346268
2020-08-13,1.1687075417320585,1.1420602240459172,1.1957661740827037,1.1387833182765523,1.1131737700007578,1.1647826682101827,1.1436575559430853,1.1176469313757247,1.1700686428586626,1.1581377665318626,1.1127866913776927,1.2034888416860325
2020-08-14,1.1732053730733734,1.147078638246234,1.1997258506582902,1.1472035881530651,1.1219305185212929,1.1728533800084013,1.1445556697353465,1.1189953724550494,1.1705022714320603,1.1586859323100442,1.1147358155314386,1.2026360490886498
2020-08-15,1.1285149887395305,1.103446986198661,1.1539598094886032,1.152259136090394,1.1273930256173175,1.1774882232058266,1.1437094977298037,1.1186138129695475,1.1691777476454233,1.1569808486176472,1.1147458074809198,1.1992158897543745
2020-08-16,1.116555846338322,1.0920172184763601,1.14145935431529,1.1566836962168188,1.1322403988189214,1.1814762835164079,1.140928465379521,1.1163068743038662,1.1659094637886138,1.153153684739384,1.1128003444536727,1.1935070250250952
2020-08-17,1.1490481819932206,1.1244901008780184,1.1739612419769274,1.1470147451981296,1.1231472958594935,1.1712179542986174,1.136463078123964,1.112315264584313,1.1609578805285738,1.1477747377323784,1.109154099194005,1.1863953762707518
2020-08-18,1.152343200821542,1.128192941209566,1.1768356693727842,1.1305670167811714,1.1073030683123468,1.154154550045766,1.1305129331551727,1.1068310863223858,1.1545301948834084,1.1414107675700247,1.1040783403428902,1.1787431947971592
2020-08-19,1.133217664021571,1.1097277817473388,1.157036708875355,1.1101525501620229,1.0874667420320765,1.1331516879315136,1.1227232895374757,1.0994992794220873,1.1462720511201383,1.1338095402470973,1.0968534947765771,1.1707655857176176
2020-08-20,1.1120623081064853,1.0891765953338481,1.1352663805167738,1.082713180405224,1.0606050234790922,1.1051264517131572,1.1127946939308624,1.0900187190432913,1.1358857511922165,1.124566585512117,1.0868813861138493,1.1622517849103846
2020-08-21,1.1167539000835542,1.09412676877213,1.1396908632765976,1.0795646109023218,1.0576980481443259,1.1017304931978027,1.100351213527263,1.0780119145092915,1.1229970222678596,1.1132969066445069,1.0745178999660643,1.1520759133229495
2020-08-22,1.1050243046434713,1.0828297877301356,1.127520047384282,1.0572643092066487,1.0358205974482546,1.079001953084142,1.085986325293767,1.064060304238991,1.1082115031043698,1.0999293008133062,1.0598414030385457,1.1400171985880667
2020-08-23,1.0852170023455232,1.0635039430149582,1.1072236071617836,1.0190756271205588,0.9981614972662328,1.0402798749723288,1.0700505183346736,1.0485071450877186,1.0918869875805988,1.0851339314213442,1.043345277285118,1.1269225855575704
2020-08-24,1.0500261909467854,1.0288848453948882,1.071455178427643,0.9979485770956565,0.9772800693127196,1.0189064638996819,1.0534665057634374,1.0322637751684884,1.074957604799811,1.0693426780423863,1.0260536091986,1.1126317468861726
2020-08-25,1.0332017926190926,1.0123437174170524,1.0543444228006387,0.9913391053254039,0.9707039769038419,1.012264622527224,1.0367706144538473,1.0158616980384476,1.0579644864944056,1.05274058939583,1.0091493619521832,1.0963318168394767
2020-08-26,1.0116794686534596,0.9911014418705626,1.0325403820213468,0.994971137749514,0.974250991453651,1.0159830036782822,1.0205665912851518,0.9999005869385194,1.0415154043191244,1.035673636243211,0.993044873282275,1.0783023992041472
2020-08-27,1.0015350418735087,0.9810688169460929,1.022283940216948,0.9992007611703343,0.9784078924024535,1.0202861543044617,1.0053396782871022,0.9848639442097936,1.0260972647923339,1.0188382416557196,0.9776148073347791,1.06006167597666
2020-08-28,0.9717289596067819,0.9515535170386775,0.9921875890381617,0.9854530186224869,0.9647956063489745,1.0064032146121613,0.9918484356582455,0.9715065492922496,1.012472312617452,1.0033096393262557,0.9635395735008114,1.0430797051517
2020-08-29,0.9693624342600108,0.9491191245399788,0.9898915586523485,0.9788742001966427,0.9582426880259777,0.9997997479984756,0.9805493199695354,0.9602855484433257,1.0010961751196759,0.9897232804502358,0.9517102627134004,1.0277362981870712
2020-08-30,0.9766507358486293,0.9562283566137394,0.9973618432556531,0.9940729486214305,0.9732144086909053,1.0152274169338995,0.9723732105919697,0.9521282656953207,0.9929031190466777,0.9788824170040344,0.9420451890237915,1.0157196449842774
2020-08-31,0.9565249645704782,0.9362448757999627,0.9770958202427308,0.9936455248846467,0.9727706394772506,1.0148169352754193,0.9679935353213943,0.9477091235630041,0.988565343433801,0.971157026927506,0.934207625694441,1.008106428160571
2020-09-01,0.9493973547571917,0.9290746538962474,0.9700142785669438,0.9772265234972919,0.9565124053513983,0.9982375604828793,0.9677737199071472,0.9473975157921888,0.9884400128237496,0.9665757682281829,0.9282600103041315,1.0048915261522342
2020-09-02,0.9391898980734107,0.918833450587557,0.9598448092092438,0.9673214537858255,0.9466510478705776,0.9882905890833769,0.9717324947415139,0.9512228240039898,0.9925348798674125,0.965812845376895,0.925371797194211,1.006253893559579
2020-09-03,0.9534643280884457,0.9327831987860218,0.974448909149169,0.9686646359343237,0.9478845159303912,0.9897462633951669,0.9791263594682585,0.9584606316555169,1.0000870289187496,0.9691682276141422,0.9263629259382399,1.0119735292900447
2020-09-04,0.9800118047960967,0.9589117426392382,1.001419147152706,0.9953056890703795,0.9741484512491936,1.0167670709148493,0.9891613349177019,0.9683348205700694,1.0102843489742812,0.9760077871246979,0.9310720782869226,1.0209434959624732
2020-09-05,1.0185152805884041,0.9969551573796713,1.0403840255873897,1.0117908377245057,0.9904468980076053,1.0334392362776925,1.000872000539595,0.979897409631806,1.0221437838404026,0.9855427330307192,0.9394959211261422,1.031589544935296
2020-09-06,1.0171166403972614,0.9956415532338942,1.0388983293682272,1.012176056414622,0.9908736365864923,1.0337816262069246,1.0132532693159269,0.9921583944135952,1.0346450541043501,0.9965105737852494,0.9507664507898008,1.042254696780698
2020-09-07,1.0374670611062808,1.0158471907842508,1.0593915290776974,1.0244401059518933,1.0030527144566328,1.0461293778868923,1.0249428268059133,1.0037711090666934,1.0464101779162736,1.0084110346583828,0.9646418372454303,1.0521802320713354
2020-09-08,1.0334062404977198,1.0119429512084173,1.0551708967638245,1.040355692277017,1.0188752066820417,1.0621359867763533,1.0349372272083597,1.0137396554002651,1.0564282582183895,1.0211384167287973,0.9802700495888128,1.062006783868782
2020-09-09,1.063833163634812,1.0421602022557561,1.0858045397481104,1.0609818292525521,1.0394091556749154,1.0828509488059024,1.043115430419654,1.0219381306412432,1.0645832965348059,1.0336234417880783,0.9946987555260282,1.0725481280501283
2020-09-10,1.0537979606447976,1.0324095599269683,1.0754797438294308,1.0693163474373997,1.047837892785314,1.0910863250810174,1.0507526190333598,1.0296224479464418,1.0721699246296585,1.0454443283085568,1.0062406276973344,1.0846480289197793
2020-09-11,1.056529007191371,1.0352725354942278,1.0780744694134246,1.060300799516079,1.0391140300387178,1.0817736194477792,1.0593596976710193,1.038286334961845,1.0807162909972294,1.0568819772113658,1.0157947765119029,1.0979691779108287
2020-09-12,1.0545270188242546,1.0334434832100807,1.0758953772758277,1.0730025332253599,1.0518574643966925,1.0944291022127888,1.0692172162429732,1.0482107736259585,1.0905024523583027,1.067730373488215,1.0245495447742077,1.1109112022022225
2020-09-13,1.0589760672316006,1.0379950165905485,1.080237959022184,1.0932006698405827,1.0720530430783355,1.1146245948408808,1.0797841113253728,1.0588642066056675,1.100977760841374,1.0774834223201617,1.032918162162234,1.1220486824780893
2020-09-14,1.0511022176337208,1.0303549181546583,1.0721261786916059,1.1055220699295005,1.0845107571349282,1.12680302872908,1.0902504308901175,1.0694465159442352,1.111322411541251,1.0851935447034766,1.0405319688640067,1.1298551205429466
2020-09-15,1.1034236406021893,1.082299733377513,1.1248206353745767,1.1142722768639937,1.0934663912610811,1.1353404260583089,1.0994679115698496,1.0788193042679106,1.1203783297918364,1.0905556786218946,1.0471539586067231,1.1339573986370661
2020-09-16,1.1195134379835348,1.0985126052739451,1.1407802367031332,1.1088484070421978,1.0883980799122066,1.1295533103910445,1.1064291048244883,1.0859796242132342,1.1271337040184692,1.093834980980205,1.0529382786749184,1.1347316832854917
2020-09-17,1.1610776123455968,1.140028417359604,1.1823843249604933,1.1296877584598057,1.1093307899334408,1.1502922599142786,1.1095130175769743,1.0893132589238315,1.129960963677006,1.0944768597826406,1.0563952535452674,1.1325584660200139
2020-09-18,1.1627033088982615,1.1420759844658996,1.1835775213673803,1.128925409071099,1.1089055810626194,1.1491847541358209,1.1072713282519049,1.087372381182772,1.1274115751296927,1.092439750512071,1.0563841514461723,1.12849534957797
2020-09-19,1.1279530669562703,1.1080680361910689,1.1480745872378852,1.1180344384837082,1.0984387523115924,1.137861803338099,1.1003677337781064,1.0807986564896432,1.1201716114094167,1.0886835489232887,1.053096898002783,1.1242701998437943
2020-09-20,1.0854628080205486,1.0662728949660791,1.1048815948639432,1.0934677224963714,1.074374660754561,1.1127856618057252,1.0901427487793962,1.0709078439995103,1.109606609296676,1.083874972596027,1.0471239227749713,1.1206260224170828
2020-09-21,1.0783434643949574,1.0594076100262235,1.097503625731509,1.0742086975774907,1.0554996515058674,1.0931375309117966,1.0784649089674394,1.0595444824403113,1.0976092494224103,1.0787076025686542,1.039805040932916,1.1176101642043923
2020-09-22,1.041944495765732,1.0234952318600414,1.0606141469848303,1.0527034048884267,1.0343419078197733,1.0712809277348891,1.0677636267075024,1.0491149178549382,1.0866320327958348,1.0737548087303133,1.0325553473596223,1.1149542701010042
2020-09-23,1.035290420871574,1.0169815113086595,1.0538177690711465,1.0450404408505685,1.0268516814993613,1.0634427295144977,1.059563050059728,1.0411346776138248,1.0782076087000614,1.069548050600878,1.026685323433293,1.112410777768463
2020-09-24,1.0313155388731408,1.0131007765881912,1.0497473289505797,1.0405901112391565,1.022526742200832,1.0588649697381354,1.0546619010510747,1.0364038926524843,1.0731330915024808,1.0667472427445819,1.023158368285408,1.1103361172037558
2020-09-25,1.0353822497432692,1.0171897796866771,1.053790353092562,1.0467536259533825,1.0287172409557406,1.064999609292312,1.0533619113697823,1.0352313808722744,1.0717029026763805,1.0650072973826674,1.0215564671405246,1.1084581276248102
2020-09-26,1.05825755191823,1.0399365778019276,1.0767924517720966,1.0509582397115427,1.0329837351603308,1.0691400561382993,1.0550654833381141,1.0370345359748716,1.0733042326507611,1.0638650979901791,1.0207335677413993,1.106996628238959
2020-09-27,1.0577857922886695,1.0396009674521722,1.076181451912894,1.065685699582859,1.0476980977732795,1.0838780153147978,1.0593586645517614,1.0414107994784347,1.0775115661074988,1.0636821907562666,1.0205205572483982,1.106843824264135
2020-09-28,1.0553165825449895,1.0372896126198625,1.0735512122295208,1.0837201097977653,1.0657294866237614,1.1019120699865264,1.0657914136307791,1.047920261544736,1.0838646024329552,1.0648079101531889,1.0215270711243511,1.1080887491820266
2020-09-29,1.0663469537020158,1.0483508748682078,1.0845478120412153,1.0932999127565748,1.0754241109711409,1.1113727146976944,1.073458794383373,1.05567056898533,1.0914457296553512,1.0674180603129868,1.0241465002786594,1.1106896203473142
2020-09-30,1.08574660314201,1.0677372728980496,1.1039573108883578,1.08748447194778,1.0698717886647147,1.1052894012976633,1.0823112791957656,1.064615145068889,1.1002024334520817,1.0717765634915013,1.0284827663674454,1.1150703606155572
2020-10-01,1.0993529618795688,1.0814295371494895,1.1174733411317403,1.0978824506150684,1.0803832071190738,1.115569641742749,1.0931612051059834,1.0755619861837842,1.1109513670361497,1.0786257309381417,1.0351150571549765,1.122136404721307
2020-10-02,1.1145585682112251,1.0967431089555584,1.1325659202194116,1.1148381674574588,1.0974195024930826,1.1324401819259546,1.1070589020914396,1.0895576677613954,1.1247465521493298,1.0888505408934226,1.0454814785351076,1.1322196032517375
2020-10-03,1.1098804802816211,1.092364400346027,1.127582814246852,1.1313577956487286,1.1140655638763046,1.1488280455694149,1.123316524099052,1.10592737137365,1.1408870087363767,1.1023661207079343,1.0598966471427942,1.1448355942730744
2020-10-04,1.0979727106757795,1.080796697950477,1.1153297409039147,1.1565979012721135,1.139405845440024,1.173962029895237,1.1417289129185828,1.1244732419888563,1.1591602195341002,1.1193633241354968,1.078047827967102,1.1606788203038916
2020-10-05,1.1107860437828097,1.0937203888601263,1.128028302834809,1.1890694201050347,1.1719839546109696,1.206320135104574,1.1620822973698173,1.14498761800134,1.179346285287671,1.13994914864998,1.0996933246573162,1.1802049726426438
2020-10-06,1.1729589976098278,1.1556592096634155,1.1904305779197983,1.2201178698785726,1.2032263257797666,1.237166767689948,1.1841223531019927,1.16722167514361,1.2011853904039351,1.1628887250181603,1.1232080627275571,1.2025693873087635
2020-10-07,1.2305876462714458,1.213252715198621,1.2480869171619424,1.2405271295031766,1.2239705221206452,1.2572323751972385,1.2063204272155676,1.1896599337438236,1.2231357465108619,1.1867606563434192,1.1469546116549882,1.2265667010318502
2020-10-08,1.26117867158019,1.244148975365574,1.278363063178034,1.2801916258373724,1.2638823950234295,1.2966405606138063,1.2261497397764964,1.2097903521178868,1.2426559468987666,1.2095845407258385,1.1693118280665695,1.2498572533851076
2020-10-09,1.2951751728457535,1.2784924924197183,1.3120023510419179,1.2947802148166259,1.2789516991737886,1.3107387924722183,1.2416174188748896,1.2256232088195482,1.2577501756079497,1.2294685319757308,1.1890371693039594,1.2698998946475022
2020-10-10,1.2692695450845113,1.2533674166018407,1.2853056139815806,1.3009394253536133,1.2856580277843144,1.316341436255389,1.2532970096632277,1.2377134750424996,1.2690108025412326,1.24633811317237,1.2061733140906632,1.286502912254077
2020-10-11,1.2375324136361037,1.2223622060830415,1.2528276190052718,1.2915186324671866,1.2768598446379789,1.3062891852943226,1.2616134444792642,1.246471106331268,1.2768779233950351,1.2599085108936607,1.22041718899624,1.2993998327910814
2020-10-12,1.2466120857567649,1.2318285027248883,1.2615134801660348,1.2815377663881027,1.267459788930995,1.295719604938005,1.2670948077078932,1.252411322827039,1.281892614423549,1.2701110342470014,1.231438113175981,1.3087839553180218
2020-10-13,1.2478898742078035,1.2335398058923366,1.2623508052928158,1.2685250299718143,1.255000166684268,1.2821467157017146,1.2704210501211775,1.2562027511181078,1.2847462328866426,1.2769314860333911,1.2391391836749244,1.3147237883918579
2020-10-14,1.2821629456480252,1.2680580739176193,1.2963720259373404,1.2602861304846555,1.2472456251097799,1.2734172168586513,1.2720512243078859,1.2582968715333258,1.2859054457121695,1.280433098957155,1.2435341285185155,1.3173320693957946
2020-10-15,1.312144038038773,1.2983666596162857,1.3260185375759876,1.272638397139956,1.259947339921014,1.2854143916694998,1.2730276751825755,1.2597271190526278,1.286421524210844,1.281998901222708,1.2449073010118727,1.3190905014335432
2020-10-16,1.3107939058115639,1.2975539753349266,1.3241235962007476,1.2844713643809376,1.2721429921308016,1.2968791302766975,1.274667987997726,1.2618035773195042,1.2876195403110469,1.283274255068459,1.2446400209459223,1.3219084891909958
2020-10-17,1.2792335517016018,1.2666564165653353,1.2918936681948696,1.2981906969800296,1.286227555485945,1.310227788612294,1.2783235658321646,1.2658731612586744,1.2908553407508716,1.2852123204444375,1.2440276873885425,1.3263969535003324
2020-10-18,1.2354180198876226,1.2234815164609572,1.2474319084706744,1.3044033039782528,1.2928491267296356,1.316026116743324,1.2843570035669896,1.2723014613499541,1.296488460276345,1.2887195599786452,1.2443752713839362,1.3330638485733541
2020-10-19,1.2303617492355592,1.2187874376897867,1.2420091074708723,1.312459792789451,1.3013021216298561,1.3236810614275105,1.2919170025306443,1.2802459867238278,1.3036587341922246,1.2941071033532745,1.2470407183328953,1.3411734883736537
2020-10-20,1.2715753851573741,1.2601306102471337,1.283089247133594,1.3068818402335183,1.2961729897487082,1.3176495125620644,1.2994324052876933,1.2881450364589824,1.3107855193822469,1.301499729288566,1.2537764016842121,1.3492230568929198
2020-10-21,1.316222279280095,1.3049604653617135,1.3275487005934679,1.315916625496409,1.305573746536344,1.3263139856109865,1.3059049573622035,1.2950036504328357,1.3168672712761569,1.3100581551146733,1.2635332404892754,1.3565830697400711
2020-10-22,1.3532386589950234,1.3422638104255449,1.364273168134472,1.341006319652948,1.3309659869763066,1.351097019620102,1.3108294395950082,1.3003158336086693,1.3213995647605976,1.3179277558423133,1.2732900540664667,1.3625654576181598
2020-10-23,1.364751746275639,1.354210116644019,1.3753479409024278,1.3575358576680654,1.3478530773872863,1.3672649004147128,1.3136066182587298,1.3034813069807605,1.3237842292122801,1.3239100730792277,1.2811097485164784,1.366710397641977
2020-10-24,1.3474410619290775,1.337436789245801,1.3574950998701745,1.3561912722635592,1.3469360060186193,1.3654888391627056,1.3131030805144666,1.3033669819156894,1.3228875443332089,1.3277502465850037,1.285286831850679,1.3702136613193285
2020-10-25,1.3000428265054984,1.2906344403050842,1.3094968251079715,1.3364055425437495,1.327617524996551,1.3452322556730476,1.3084307678405216,1.2990828348779517,1.317823437487281,1.3283333514834927,1.2851217042028114,1.3715449987641741
2020-10-26,1.2958045425646159,1.2867537157300677,1.304897711643645,1.3165608443171433,1.3081952196072224,1.3249620574797936,1.2991890425394959,1.2902238655762466,1.3081956535875023,1.3247990758927843,1.280902394666486,1.3686957571190828
2020-10-27,1.3022311803517925,1.293478831492755,1.3110229224086143,1.2912470017873872,1.2832791352179558,1.2992477819023807,1.2860068138954823,1.2774115434131863,1.2946405546304336,1.3169427291151432,1.2724117398388783,1.361473718391408
2020-10-28,1.3048777559794589,1.2964365117836667,1.3133555621641928,1.2642140480362034,1.2566068584380405,1.2718518772374796,1.2699941826344827,1.2617488859994976,1.278275322270154,1.3046541298552,1.258626032577094,1.3506822271333059
2020-10-29,1.2858201840801737,1.2777513205027453,1.29392294571681,1.2455034114146402,1.2381921194078827,1.2528434281399607,1.252144345370681,1.2442246921505833,1.2600975339296252,1.2881043824702565,1.2402780367652781,1.3359307281752348
2020-10-30,1.2626386765783448,1.254921115294445,1.2703878143609189,1.2113412220259574,1.2043426935994466,1.2183668107431,1.2328791171247235,1.2252598320673966,1.2405299239503071,1.2679966832448653,1.2190322938896265,1.316961072600104
2020-10-31,1.2154698066700127,1.2081381790802332,1.2228310359243955,1.1779291952665518,1.1712021926989815,1.1846819071256278,1.2126883238719983,1.2053435790716542,1.2200628449847892,1.2454113556376072,1.1961225737211523,1.294700137554062
2020-11-01,1.1847531474318262,1.177701659409034,1.1918327266287885,1.1462583431197417,1.1397611830928502,1.1527801475493384,1.1921093870557553,1.185013132095484,1.19923391546387,1.2215475412118646,1.173079152945071,1.2700159294786582
2020-11-02,1.1675132386519598,1.160664529497294,1.1743888363260422,1.1207446755439268,1.1144289098067595,1.1270842584137086,1.1720631885787354,1.165188467813566,1.1789648973119489,1.1974592293608413,1.1504144913450403,1.2445039673766423
2020-11-03,1.1563404752400628,1.1496582301801,1.1630485634194387,1.0949339458183083,1.0887770289720755,1.1011140301676736,1.1532621559204943,1.1465824392257318,1.159967765340305,1.1739027812198073,1.1288476050794984,1.2189579573601161
2020-11-04,1.1326189256644077,1.1261276735331922,1.1391350746890252,1.0807632637329376,1.0747109586368848,1.0868382489264394,1.1359661298650172,1.1294570324456537,1.1425001874714256,1.1513708319237865,1.1086217960429632,1.1941198678046099
2020-11-05,1.1198170465349997,1.1134635810827027,1.1261946348894527,1.077076214417151,1.0710876991430027,1.0830870096356822,1.1199584462706995,1.1135989707284002,1.1263420873989594,1.1300418563461523,1.0892275294612068,1.1708561832310977
