date,consensus,RKI,SDSC,ETH,Ilmenau,epiforecasts,globalrt,rtlive,HZI
2020-12-31,0.9115477336030567,0.9524052821883352,1.0679219724918096,0.9650284139185987,1.6138364277409736,1.034525222720588,0.8404838345291261,0.871,0.7632734685714286
2021-01-01,0.9109490497217114,0.9660610900379317,1.0799541294881747,0.951110385165659,1.479870525357732,1.0333921039583287,0.7924136032623502,0.868,0.74896713
2021-01-02,0.9198852575475007,0.979372138971778,1.0750060746997339,0.9397486990894007,0.9343211229205616,1.0269629400175326,0.8442946370907075,0.863,0.7439885628571429
2021-01-03,0.9305180694286935,0.9865948642554492,1.0541427780806203,0.9273692691352635,0.4382890710566961,1.0136879517668538,0.9389073065284996,0.861,0.7458963742857143
2021-01-04,0.9345867253948433,0.9907233937193084,1.0223027510656786,0.9118849585301287,0.6468498212195759,0.9967963049073256,1.0241761532124614,0.865,0.7535299342857142
2021-01-05,0.9489809443523664,0.9982475718123579,0.9854470967645121,0.8949048004721439,1.0605395902788226,0.977986746541921,1.0924581801551758,0.862,0.7700256057142857
2021-01-06,0.9339482836658517,1.0112492943247102,0.9486414452379844,0.8810584506725309,1.1721678043127954,0.9573602261060703,1.1029830784895949,0.86,0.7926712685714286
2021-01-07,0.9994974910552314,1.0229384679782336,0.9157433566027859,0.8744660785421994,1.044294600784661,0.9359683690664008,1.1127822045747129,0.859,0.8275997628571429
2021-01-08,1.1108059787866895,0.9949933772627686,0.8900192836984576,0.8765397195118317,0.9660179351443424,0.9166092492637736,1.0954153582869104,0.855,0.8833894728571429
2021-01-09,1.1248922578554659,0.9589443786590264,0.8725449602178097,0.8851796384499965,0.7210066761901988,0.8990555552967525,1.0352827447383972,0.856,0.9523683857142856
2021-01-10,1.0810738314950767,0.9119098245585229,0.8630037204105255,0.8958705600421256,0.3559669797176181,0.8841032952660424,0.980806901281066,0.857,1.0207855457142856
2021-01-11,1.0507943729229854,0.8766593010884688,0.859594919126722,0.9032726701294018,0.49555806384127743,0.8719378599795504,0.9493933308586614,0.859,1.0803626671428572
2021-01-12,1.0030189489409413,0.8758037508372405,0.8591854979124579,0.9052418074274691,1.035454546030014,0.8623512730636365,0.9155072399593048,0.858,1.12033963
2021-01-13,0.9772601996052155,0.8843400544017961,0.8597420363004569,0.9033534068337379,1.171895230709525,0.8573934630455438,0.9007997603452128,0.86,1.1362674771428571
2021-01-14,0.9454787138001252,0.903922504208792,0.8602621744581593,0.901709334917926,1.076606961732848,0.8538802387070439,0.8947135148656624,0.864,1.1270317757142856
2021-01-15,0.916133160518983,0.9244018334749204,0.8603848436448367,0.9035623288965552,1.010552623637786,0.852943743627234,0.8907547788032046,0.866,1.0961612528571427
2021-01-16,0.9150271554868188,0.9282832724700304,0.8604688469605116,0.9081045644005187,0.7894388672895027,0.8531250131410693,0.8780721810180268,0.87,1.0532580057142855
2021-01-17,0.9230998673554892,0.9352120377693802,0.8608629849802863,0.9116053259818242,0.3413135505195759,0.855145749044145,0.8604936268693443,0.869,1.006690477142857
2021-01-18,0.9076904269282411,0.940162342512823,0.861681285551201,0.910060094455919,0.4557283329522067,0.8585872863743882,0.8387350578894426,0.875,0.9583081571428572
2021-01-19,0.8957137913967345,0.9400632189131598,0.8629014565446252,0.9025295781547062,1.0734168857658253,0.862078091949264,0.8265720261799101,0.878,0.91050057
2021-01-20,0.8821968037855737,0.9399097874443895,0.8644075207503057,0.8917947582357748,1.175735097376317,0.865452149949592,0.8265353516455229,0.88,0.8654820842857143
2021-01-21,0.8782487199814881,0.9329477113264283,0.8661558586339351,0.8828677807170272,1.0479394509511057,0.8684519506065456,0.8351787571159766,0.887,0.8261678014285714
2021-01-22,0.8778537997455569,0.9284299289172325,0.8681368070471074,0.879055864909869,1.0279160010412782,0.8707635831331992,0.8422629610731538,0.892,0.7942226828571428
2021-01-23,0.8888385771645844,0.9191178050405002,0.8702180004055685,0.8801614198337269,0.8328715028283137,0.8730912825439376,0.841230140867137,0.896,0.7708525285714286
2021-01-24,0.8989361938157298,0.9064852249942478,0.8720540563963574,0.8820097510981151,0.3521815523948746,0.8748316374417204,0.8266236919151382,0.902,0.7544540257142857
2021-01-25,0.8978637628058375,0.8973968708731562,0.8733882195874088,0.8795409691634682,0.4885251768073906,0.8751763410749596,0.8115425674430928,0.908,0.7427738885714286
2021-01-26,0.890416806802275,0.8815851028628153,0.8740276238063373,0.8714466837080552,1.0412085785072778,0.8766869491039367,0.8078673158000647,0.915,0.7362152257142858
2021-01-27,0.87762685837896115,0.8814591441962668,0.8736536718302922,0.8611508797680136,1.2093156044413618,0.8782571238291124,0.8030525019284407,0.922,0.7340224285714286
2021-01-28,0.8682353667999513,0.8859960838349409,0.8717911527910508,0.8543344622777712,1.103665971284283,0.8799298951663173,0.8095594343658081,0.927,0.7348171814285714
2021-01-29,0.869890975351207,0.8895193674706308,0.8681491563524663,0.8546769333407552,0.9926865442643077,0.8831447031027141,0.8286303827679788,0.934,0.7384634228571428
2021-01-30,0.88059052223017,0.8987743162962867,0.8628828551298753,0.8610314235103663,0.8543875361896235,0.8873929109928809,0.8364890665595481,0.942,0.7446770257142857
2021-01-31,0.89769213309772,0.8926075714380428,0.8568132784680533,0.8693387953570902,0.311317795972479,0.8933074861800248,0.8316131341966859,0.953,0.7520487071428571
2021-02-01,0.9095750304519371,0.8933180540776514,0.8513193464332284,0.8753262940106555,0.41925735248257917,0.8998298933898274,0.818939927701417,0.962,0.7602367457142857
2021-02-02,0.8894031543641554,0.895775793177899,0.8482913086191957,0.8781078665022298,0.9339684187635479,0.9079820828945238,0.805719047229041,0.968,0.7677944528571429
2021-02-03,0.8822549629709087,0.8913049739350826,0.8495339871257885,0.8811258040905997,1.1310232172429429,0.918021728433756,0.8045434325249698,0.976,0.7753384985714286
2021-02-04,0.8862210255062654,0.8921950205003268,0.8560538997054434,0.8888574227768101,1.1112927787994709,0.9300680135397185,0.8078341307050351,0.983,0.7832052414285714
2021-02-05,0.8786845940259617,0.8934669069362573,0.8681873816371884,0.9039851024406832,1.0728349127680696,0.9439930100816145,0.8142176654683272,0.992,0.7896319557142857
2021-02-06,0.885412181100706,0.8905826929397587,0.8852895802168712,0.9255304232474332,0.7309497790028361,0.9589925536455113,0.8216048200612545,0.993,0.7948210428571428
2021-02-07,0.8957442865984995,0.8837851811161017,0.9060164836689053,0.9493696275395626,0.4846947776993649,0.9729622686354438,0.8038769418188968,1.002,0.79786926
2021-02-08,0.8947361263838068,0.881499858472502,0.9292407611157472,0.9709391496989662,0.5627466605673794,0.9866720278675369,0.7796443241010205,1.011,0.7978341242857143
2021-02-09,0.871856227115773,0.883618774142823,0.9535171556525324,0.9876397987513293,1.2140797010800446,1.0008969165347592,0.7599096465905573,1.021,0.7933664228571429
2021-02-10,0.8540306746786975,0.8898808477733647,0.9769241159871147,1.0006020790690995,1.3819979149133934,1.0142519953802442,0.7728973961850794,1.025,0.7848136942857142
2021-02-11,0.8540044738141278,0.9144256960567448,0.9974548576618796,1.0129833835267188,1.3197919319285871,1.0254322278356298,0.8023027701080172,1.034,0.7747960414285714
2021-02-12,0.8643633178969015,0.9389142835555891,1.013509024896361,1.0269646614563068,1.256717327019619,1.034862653000632,0.8288136399326692,1.038,0.7663471657142857
2021-02-13,0.8478873988507534,0.965201075497611,1.0248950331873816,1.041410728645518,1.0961637311905614,1.0416808646689417,0.8477734790011051,1.048,0.7569548242857143
2021-02-14,0.8927249641028828,0.9935026463385733,1.0331318782420826,1.052237309111086,0.4113186337292337,1.0463365460989626,0.8938679414917841,1.052,0.75164183
2021-02-15,0.9201277645941751,1.0149540183926429,1.0393296810318442,1.0553006007877426,0.5660096081471944,1.049061887412842,0.9081924796353332,1.06,0.75232925
2021-02-16,0.9395633452837873,1.0342600788605456,1.0437620536341192,1.0499565382098568,1.303770756625384,1.050207267915805,0.9110915579540164,1.065,0.7623494914285714
2021-02-17,0.9463766972725233,1.0509038438414364,1.0464900679574847,1.0403594260740596,1.4960684419113424,1.0482559264112514,0.920692280252274,1.073,0.7818218914285714
2021-02-18,0.9549752328573707,1.057129226548989,1.0472354652777918,1.0321047096417997,1.3547878591904885,1.045274907297255,0.9473754904770106,1.081,0.8087655499999999
2021-02-19,0.9676072440237513,1.0664394894421683,1.0461781686583087,1.0285374070391555,1.2815314515469076,1.0417268028547912,0.976297155648024,1.083,0.8407213157142858
2021-02-20,1.0148203685065598,1.0628464725447861,1.0437666677564683,1.0291713395193411,1.0050672645739909,1.0376862060608856,1.0025213174905008,1.091,0.8796869185714286
2021-02-21,0.9953188096548802,1.0498493458941989,1.0401198384914223,1.030785990822689,0.4304851823902226,1.0349485302490173,1.000964700319507,1.097,0.91675502
2021-02-22,0.9939389686023055,1.0418570542110903,1.0355650028419157,1.031033806125047,0.561914292282519,1.0332122022145773,1.0130358407220086,1.102,0.9495749485714284
2021-02-23,1.012099417300341,1.023678912469293,1.031588720238206,1.0309894376089785,1.304896216645893,1.0321632346988532,1.0305071472946226,1.107,0.9803026771428572
2021-02-24,1.0326378096447595,1.0131766772812123,1.0298768758901506,1.034509892721221,1.4089599959399624,1.0339022451790143,1.0392366561982684,1.113,1.010345312857143
2021-02-25,1.034871313131417,1.010880621957422,1.0313279824633677,1.0457687068566728,1.3013492861714493,1.0367304393257326,1.037344536352237,1.12,1.03767386
2021-02-26,1.0373574685317997,1.000758026964102,1.0358825997595822,1.0654433639649048,1.2402778826549874,1.0437795211352707,1.0390028466901633,1.125,1.0610046142857144
2021-02-27,1.024201232332482,1.0044025043754399,1.0432549841291243,1.0904672999036624,1.0378231724517235,1.0526166509946964,1.03943969655095,1.126,1.0776080957142855
2021-02-28,1.0249168677673675,1.0158592536396807,1.0538919352846228,1.1154315509190424,0.4059282290733813,1.0634328619678866,1.0451216613817378,1.13,1.0891856457142857
2021-03-01,1.024537708871789,1.0180050672943883,1.0689996086752884,1.1353868361149526,0.5552643393009599,1.0764073671176635,1.0491986411001406,1.135,1.0966574
2021-03-02,1.0323692274001859,1.0380710202167758,1.0889826761451737,1.1490442811415658,1.323183565540364,1.0902213344832463,1.0491936194141438,1.138,1.1009368042857142
2021-03-03,1.0249055272119127,1.051754181112688,1.1121489925345422,1.1586691380740615,1.678142114985617,1.1062066178336802,1.0353279572018566,1.137,1.1003775985714286
2021-03-04,1.0233252196295302,1.0601706970128022,1.135519767668836,1.1678814936777895,1.6295252368508166,1.1205339528786304,1.03630380405469,1.138,1.09565563
2021-03-05,1.022400812751016,1.0827846715972675,1.1561146255782224,1.1789950170054833,1.5283805575069047,1.1342766378595295,1.0501041896802428,1.14,1.0879835114285714
2021-03-06,1.0286932660911414,1.0950138985406532,1.1722742993621489,1.19008516672123,1.2058287180433682,1.147010507623194,1.067602117890471,1.139,1.0800382128571429
2021-03-07,1.0203654773103115,1.1151533784245407,1.1837909270472282,1.1970928044644153,0.5093669485554047,1.1590683066073275,1.08011539329718,1.137,1.0721116671428572
2021-03-08,1.017508767732239,1.1383838722662016,1.190839727887355,1.1970480750010235,0.6625261984809002,1.1677616164456717,1.1034686192995309,1.136,1.0647325042857143
2021-03-09,1.023711821898045,1.1511500904748708,1.1935116279452986,1.190989406716335,1.49689549170475,1.1748199497535101,1.1406044380132796,1.132,1.0583147528571428
2021-03-10,1.0644466331935918,1.1656221739199417,1.1921873220013082,1.183641048090851,1.770865461053601,1.178531971138503,1.1856646183703714,1.135,1.05875631
2021-03-11,1.0982400995857753,1.1718180425792617,1.188256550645455,1.1791136137160767,1.6142807163246025,1.1789485596825968,1.2082379282442175,1.131,1.0691311028571429
2021-03-12,1.1171050091554213,1.1703867403314918,1.183380057825917,1.1788959021458756,1.463233621563487,1.174927098626518,1.214489041815055,1.124,1.0887490914285711
2021-03-13,1.1175879959662256,1.1681512426538272,1.1790383931007733,1.1808197330855716,1.146183446852829,1.1681080188847712,1.2102840194209092,1.119,1.11393328
2021-03-14,1.1057676834917263,1.1723607557031632,1.1760710067052829,1.1806608419485602,0.4749624750020935,1.156797267903095,1.2127427018346075,1.115,1.1415004085714286
2021-03-15,1.1058322274826977,1.169982224081142,1.1739276334871847,1.173788593245325,0.6606432360742707,1.1416849193791956,1.235045726935739,1.109,1.1703853685714285
2021-03-16,1.1403823350432412,1.1681017119838872,1.1712800426102319,1.1583442044533074,1.4169589826581996,1.1242857655030525,1.271342696265603,1.106,1.2022342614285717
2021-03-17,1.1630663668432042,1.1580331923044285,1.1669994769957106,1.1371039757283934,1.6884734207061016,1.1047976749290322,1.2760677816229298,1.096,1.2352254557142857
2021-03-18,1.1629487829579068,1.141168684910195,1.1602801491874808,1.114866142295858,1.6558991887960284,1.082787505021762,1.257547060792143,1.091,1.2654617085714286
2021-03-19,1.1567196797536163,1.133109157329103,1.1505288559924167,1.094503344053526,1.4693828880043125,1.0607017150530051,1.2431052355172367,1.085,1.2900720271428572
2021-03-20,1.1461376499275675,1.1274759143910167,1.1365612703612233,1.0748720119353437,1.0848252062875852,1.0391612794230327,1.23014601361626,1.078,1.3083479357142858
2021-03-21,1.1186110811978922,1.1308139230567915,1.1161785682869558,1.0528838281473756,0.48112610373400955,1.0178764459932168,1.2203072546362477,1.076,1.32072969
2021-03-22,1.1111678536337033,1.1358937837012921,1.0880172526909349,1.0260512895988896,0.6498568844785347,1.0000570818716068,1.238219425150044,1.07,1.3288764814285714
2021-03-23,1.1237904725189622,1.1289288953740584,1.0536736223237404,0.9959326509505223,1.1803998135780789,0.985373263253182,1.2657295449736723,1.064,1.3322327014285713
2021-03-24,1.1373673911118278,1.1178899477170412,1.016571102655341,0.9700462019594952,1.4261839112360704,0.9736582177975871,1.266814452790788,1.056,1.3307013657142857
2021-03-25,1.1544732055648852,1.096870053045241,0.9805282231629476,0.9567907350251161,1.3113075849232203,0.9677225725594423,1.2560020823966886,1.045,1.3273192485714285
2021-03-26,1.1539857864443361,1.0627692638404973,0.9496100564676214,0.9606784770578343,0.9453392585720617,0.9654374119454567,1.2328861419101638,1.044,1.32312704
2021-03-27,1.1345361303148611,1.0307060827038121,0.9272911808646092,0.9791891431549534,0.638757369626786,0.9690891542526665,1.1960928230950874,1.034,1.3173610014285717
2021-03-28,1.112577430321154,1.0038048171550227,0.9172258372269695,1.0062543492471074,0.4154483663523184,0.9774268923802748,1.159536837748074,1.027,1.3114257857142857
2021-03-29,1.1023394494210912,0.9781069333670929,0.9240586760950754,1.0344066534477974,0.4087008230862329,0.9912300420314002,1.1355792276441676,1.018,1.305493492857143
2021-03-30,1.0840834558110028,0.9594033121233829,0.9498343872831675,1.0580162425086812,0.6956782080026129,1.007681888693365,1.0984536466203556,1.015,1.2942410957142856
2021-03-31,1.0747288944951696,0.9633963447183128,0.9918153386914068,1.075567438361803,1.5407310180528895,1.0266446995597058,1.0456991151759785,1.005,1.2755862185714286
2021-04-01,1.0522347742884557,0.9574368409396774,1.0439604841139705,1.08916187504108,1.8389039801582616,1.0476436927658739,0.993732828019467,0.995,1.2482974542857144
2021-04-02,1.0004575544884942,0.9632413215866633,1.0973772478087576,1.0992151987332897,1.7606393787214134,1.06793467094713,0.944351910084293,0.99,1.2093842885714283
2021-04-03,0.9586202877144496,0.9795059646163847,1.143568295797512,1.1031038573317178,1.3318466094606014,1.084590345689516,0.9315160177552646,0.981,1.1597655285714286
2021-04-04,0.9684661032185085,0.9662799799474059,1.1767040282158348,1.0979818726315713,0.5910085300667478,1.099594089649698,0.9491293765706772,0.976,1.1083746957142857
2021-04-05,0.9440963469312709,0.9963613718250968,1.1918954632313228,1.085070512473942,0.7294167072849898,1.1102440456360365,0.9342944795130812,0.971,1.0550745485714286
2021-04-06,0.8793228763832723,1.0346857055835745,1.1870363255521836,1.0687105767673009,1.516628385399691,1.1159217117635687,0.9478721602264338,0.961,0.9933461871428572
2021-04-07,0.906414942147849,1.0575669252499889,1.1652410977983527,1.0541291706920572,1.597759583220682,1.1167509642508353,1.1039541070670904,0.957,0.9341728628571428
2021-04-08,0.9720691014183152,1.106738147032321,1.1334754265980298,1.0452963620731306,1.391209080977913,1.1112810429019513,1.2206701635361925,0.948,0.8923764585714286
2021-04-09,1.053832311173394,1.1236829886781672,1.1000236929796579,1.043874326025591,1.231938212480388,1.1010584088829933,1.2506958753662458,0.946,0.8788582485714286
2021-04-10,1.1056562460289274,1.117763174982468,1.0719564470071172,1.0477498415694813,0.8926264648512892,1.0866736954058398,1.2278854919108086,0.936,0.8939469628571429
2021-04-11,1.0869151271956008,1.1428123197991926,1.0512041153630385,1.051931312233531,0.42585518532450284,1.0699929031508875,1.195112204081179,0.931,0.9257291371428572
2021-04-12,1.1048836243601965,1.120466470385052,1.0364633954162912,1.0504210054501892,0.5765093797537885,1.0505586801892792,1.195343546117021,0.919,0.9705794242857144
2021-04-13,1.2077875040386932,1.0868508041446825,1.0261020080411085,1.0405793900915008,1.3191325103872376,1.030513691792049,1.2075537451059668,0.914,1.0383938142857143
2021-04-14,1.1837189903531862,1.0581929437279733,1.0180698742969976,1.0250598235404556,1.4501037146569027,1.01089730999302,1.1628449388744857,0.907,1.1152775828571428
2021-04-15,1.120485080888599,1.0210737209216043,1.0110765327758353,1.008688203765606,1.3005628543841798,0.9924024090532835,1.1227992910519349,0.898,1.1814166257142855
2021-04-16,1.0847817256670729,1.0126392742326156,1.0036279190761572,0.9945862785575124,1.1701875833559465,0.9745095803884904,1.1029483128042403,0.889,1.2268801471428572
2021-04-17,1.0610990030558536,1.0210487066633522,0.9937690903211432,0.9818050204773675,0.8941922968112195,0.9580486848465182,1.0856248152762502,0.881,1.2504536557142858
2021-04-18,1.0471124045444107,1.032389582631864,0.980669972936124,0.967305175182976,0.4166931115904067,0.9431105976718166,1.080681428088088,0.871,1.2574009071428571
2021-04-19,1.0385927676261457,1.0344100868427746,0.9649923595761878,0.9486001423922021,0.560229084718631,0.929770409899985,1.0880106958818496,0.864,1.2519862471428571
2021-04-20,1.0385978529438349,1.0360093937548926,0.9482859066555172,0.9261730699103704,1.1703752690206157,0.9184478491710821,1.099888737224214,0.854,1.23581795
2021-04-21,1.0354888472274433,1.0227271099909063,0.9321964496325654,0.9038096552655948,1.2169707712760833,0.9077295464703161,1.0813372195862565,0.848,1.21127358
2021-04-22,1.029887459639567,1.0020206603659876,0.917574749973027,0.8864525026317401,1.0875566381787372,0.8978031662643791,1.0538447010706944,0.84,1.1818941385714286
2021-04-23,1.0219216187069473,0.9779541941829423,0.9046269682563752,0.8763820868513852,0.9998119512912582,0.8892053833444915,1.031448863166751,0.831,1.15069923
2021-04-24,1.0196457241570154,0.9518862116251084,0.8935116592962077,0.8720667458670166,0.7889494453696864,0.8808136088898311,1.012389060625944,0.826,1.1208607371428572
2021-04-25,1.0149976437521866,0.925254321540842,0.8846936151694217,0.8692564380217169,0.34829208470454076,0.8737255598073763,0.9951679525917289,0.817,1.09423598
2021-04-26,1.0108411941527673,0.9051780255858711,0.8785025038966257,0.8635359235554513,0.4747520383289905,0.8657571266681161,0.9774947439200546,0.807,1.0710579485714289
2021-04-27,0.9897285202638797,0.8911725406244163,0.8745023282345697,0.853799651583334,1.1219299950153345,0.8586332254349566,0.9517087845828868,0.799,1.0477354828571428
2021-04-28,0.9629298288540762,0.8816434530153247,0.871481165491482,0.8422461195888442,1.1903337178093019,0.8527239836386624,0.9226503630271315,0.794,1.02125914
2021-04-29,0.9448358049759733,0.8811774053195112,0.8684449205965432,0.8322762746072715,1.0443411407116039,0.8472777084907225,0.908156468309532,0.787,0.9917569385714284
2021-04-30,0.9333862323249061,0.8845904304798831,0.8614926203447427,0.8256782651965016,0.9793911919594462,0.8416380062966176,0.9000325046753179,0.78,0.9606597571428572
2021-05-01,0.9292487439111737,0.8848798497416427,0.8528694432756698,0.8218605042304716,0.7684103060879705,0.8354214005463404,0.8903634625644542,0.775,0.9301594142857142
2021-05-02,0.9320241331537141,0.8810690943043884,0.8414060672783688,0.8181813924470152,0.3408175114169101,0.8292457320956896,0.8794851743615573,0.769,0.9017833728571428
2021-05-03,0.9260571014549681,0.8773228454642256,0.8263077567503261,0.8118854859431683,0.4740043827108229,0.8224303495901566,0.8693851935015801,0.763,0.8751918857142857
2021-05-04,0.9111955579959801,0.8727145798538392,0.811757628312516,0.8023837158121281,1.1020976089443277,0.8154065355635498,0.8587854695306918,0.757,0.8504933457142857
2021-05-05,0.8994406575776731,0.873701854753489,0.7967807426099454,0.7924724428000829,1.1616564759973818,0.8087646629994866,0.8464818975184873,0.754,0.8285630714285714
2021-05-06,0.8896092245427212,0.8716386276327991,0.7848799151567798,0.7866496867164396,0.722399743146758,0.8019265672021332,0.8433694019994018,0.751,0.8094773242857143
2021-05-07,0.885226936603439,0.8657479004756964,0.7778750609581742,0.7863857326345569,0.6004415870241352,0.7944983080528245,0.8389487815120533,0.746,0.7935773028571429
2021-05-08,0.8860110661531472,0.8630099535232232,0.7755434871209494,0.7892590749608392,0.6955041963412546,0.7870489618507289,0.8237898880634289,0.743,0.7807745928571429
2021-05-09,0.900473333623554,0.8470513408683321,0.7766809083610902,0.7897634819062447,0.36293454062232144,0.7803975284459911,0.8122503138062558,0.74,0.7709939942857142
2021-05-10,0.9075239228001091,0.834965262700825,0.7801407796009128,0.7826539725358549,0.4680476773532573,0.7750417316620096,0.7994003815225541,0.738,0.7639181557142857
2021-05-11,0.8883795874499525,0.8192312040700961,0.7852557170345086,0.7672775748993609,1.1654584646848796,0.7701282548905337,0.7742177952163913,0.739,0.7588523971428571
2021-05-12,0.8717151729731983,0.7982752551918338,0.7904098367808018,0.7484887923073263,1.1698957131205916,0.7651660953326624,0.7300583253293556,0.737,0.7550264257142857
2021-05-13,0.8262531851539358,0.794802988712318,0.7908732909275298,0.7335104043660253,0.9330446222311746,0.7620528508086386,0.6761044108058949,0.738,0.7459807428571429
2021-05-14,0.7836421972903723,0.8041265259955537,0.7819958375800601,0.727170334218376,0.8710295910885616,0.7600133906711237,0.6713004120184369,0.735,0.72739349
2021-05-15,0.793255802394072,0.8144105104815004,0.7636754676238209,0.7282526981258082,0.6812028446626476,0.7603327796280208,0.7156900041155982,0.74,0.70413419
2021-05-16,0.8264110210958636,0.8132339756309067,0.7400056866166326,0.7327855862164672,0.23886249045893848,0.7615426200286342,0.7449941528285129,0.736,0.6811263085714285
2021-05-17,0.8369584615676245,0.8119995663553717,0.7183945975205438,0.7360810574889608,0.21333872899911294,0.7645962005746525,0.7569470590861294,0.735,0.6602162271428571
2021-05-18,0.813899860219451,0.8035601687927438,0.704742110138744,0.7353237335218202,0.45722641075787035,0.768519217445534,0.7568754519684184,0.738,0.6431840928571428
2021-05-19,0.7834559752356434,0.8081778591157881,0.70000674202994,0.7321238358207153,1.000873056344499,0.7733480182138901,0.7186359442936969,0.735,0.6297047100000001
2021-05-20,0.811359499907964,0.8133381529007772,0.7040064253046752,0.7304683583141931,1.0991558716574417,0.7786440246475624,0.6946257082815612,0.739,0.6238654271428572
2021-05-21,0.849649815988089,0.8027846652679763,0.7166878747286346,0.7346551359778485,0.9532777160505452,0.7828381128843116,0.6812946329145337,0.739,0.6286279385714286
2021-05-22,0.8379525465767659,0.7849942657089395,0.7364104471962377,0.7441727216663916,0.7498173976557337,0.7873657621803698,0.6472549806759614,0.737,0.6385484942857143
2021-05-23,0.8346185192579751,0.7380118675696643,0.7596554482321811,0.7537369274379586,0.33656692734360566,0.7888167726724494,0.5999002894789079,0.737,0.6477546928571428
2021-05-24,0.8116989777699137,0.7269676903248744,0.7785006780341452,0.7576291603826971,0.5124060930952471,0.7903503945112009,0.5432814288312924,0.74,0.6501199957142857
2021-05-25,0.701433871199607,0.7311712995961036,0.7845947574284872,0.7537698901673068,1.082162149097896,0.7902678438240439,0.5226491873115428,0.743,0.6328036442857143
2021-05-26,0.6829319189502036,0.7469434832756632,0.7766238671830454,0.7458746613474935,1.012351733227082,0.7890980160415659,0.6170543161992803,0.741,0.6022591071428571
2021-05-27,0.713632706882362,0.790698335132678,0.759412580710724,0.739797230586528,0.6891422506673529,0.7840723138474661,0.6915157587019317,0.745,0.5708443928571428
2021-05-28,0.7165319071896886,0.8108818584747058,0.7400521027222948,0.7396541940137282,0.5574127017676572,0.776680245201396,0.6997588704793687,0.748,0.5438699514285714
2021-05-29,0.7193264570887967,0.825442729488221,0.724392160913904,0.7452253074335647,0.5918150628982193,0.7678598432659491,0.6813808680209967,0.747,0.5233845471428571
2021-05-30,0.7614997608284215,0.8386178024843868,0.7142807113389021,0.7517532122290107,0.3110156073286587,0.7575011392771123,0.6657663517432372,0.752,0.5111217542857143
2021-05-31,0.824637659873691,0.8205957385649096,0.7083522317966477,0.7523939660482984,0.5139549683323736,0.7466045248387694,0.6533397747343832,0.756,0.5113012914285714
2021-06-01,0.8964147857881549,0.8105775030156815,0.7055169873213131,0.7441628473957704,1.143734146969084,0.7349672659968921,0.6325864039091795,0.756,0.5326275157142857
2021-06-02,0.8362556547370781,0.7897492422154864,0.7037162253949646,0.7305530742680703,1.0220465282400117,0.7243108364223464,0.5885687913406524,0.761,0.5647745771428572
2021-06-03,0.7509879604230096,0.7671754163427309,0.7002730597216644,0.7166997596219317,0.8718210762155576,0.7128853266704656,0.5566789668839144,0.765,0.5917760657142858
2021-06-04,0.7102195664014156,0.7796654698309835,0.6937470552563643,0.7050212022641341,0.7394908664074535,0.7031353123764474,0.5666694328551878,0.769,0.6054550814285714
2021-06-05,0.7217804566505036,0.7950983583685998,0.6848720762753184,0.695055265885471,0.5396319718510769,0.6950298682409957,0.606848381640017,0.773,0.6077591
2021-06-06,0.7590052756332002,0.8038081945967501,0.6770472108757524,0.6854920941133896,0.21775886194029853,0.6887781492859584,0.6332113874096768,0.782,0.60267396
2021-06-07,0.7774657040977634,0.8058029761587284,0.6729824838679282,0.6749355855231822,0.4121381525149052,0.6850000247030403,0.643320417161552,0.785,0.5937878142857143
2021-06-08,0.7561550037477005,0.7825452094799505,0.6729774835263815,0.6633325179785767,0.7960817808146052,0.683266163341121,0.6391914255047028,0.791,0.5844164857142857
2021-06-09,0.7310509414898316,0.7659238462888226,0.6763856863735191,0.6528459726457033,0.7595756158964215,0.6850159544150557,0.6076421314337822,0.797,0.5754934742857143
2021-06-10,0.7523271262142401,0.7536276820042168,0.6825095586463954,0.6484247090724586,0.684014068374456,0.6906398914655403,0.5879690040580556,0.802,0.5709539357142857
2021-06-11,0.7787915991429778,0.7407333862854117,0.6903095281827647,0.6532069146795416,0.673233695652174,0.6988594248118096,0.5747732654357961,0.803,0.5727206471428571
2021-06-12,0.7681529762850832,0.7325965264819865,0.6993369866806195,0.6670646908496871,0.542118502191525,0.7103739458389733,0.5637829285588601,0.81,0.5762631871428572
2021-06-13,0.7782530772664658,0.6991981672394043,0.7090583632928497,0.6862341473184711,0.21768756599669678,0.7255198847599205,0.5518687602106972,0.817,0.5782910485714285
2021-06-14,0.7756098760449055,0.6833703612276804,0.7191620912269129,0.7054810723492042,0.5036369009599894,0.7443461518371584,0.5259398050134614,0.823,0.57703031
2021-06-15,0.7054314737378073,0.6893932624430346,0.729799278698633,0.722093436064506,0.9525192994106418,0.7642747098991268,0.4917222870329788,0.826,0.56694013
2021-06-16,0.665959735398051,0.6969043887147336,0.7409719801209139,0.7371782073728047,0.903238414935565,0.7885564972815002,0.4787117085647477,0.829,0.5474587257142858
2021-06-17,0.6469538205169217,0.7283748361730014,0.7528998398435776,0.7538930145488638,0.8975439214256072,0.8151879458613227,0.4861577477800544,0.827,0.52070446
2021-06-18,0.6447525156602998,0.7485851896447923,0.7647014170154386,0.7753566346370929,0.8841873547755902,0.8435085099535865,0.5088504131028134,0.829,0.4911267342857143
2021-06-19,0.6581141213372246,0.7596889176928062,0.7769269635896836,0.8031440348991555,0.6179767176838855,0.8728787837486975,0.5307007286964062,0.836,0.46295119142857144
