date,3.6(3.1),3.6(3.1).lower,3.6(3.1).upper,4(0),4(0).lower,4(0).upper,4(4),4(4).lower,4(4).upper,4.7(2.9),4.7(2.9).lower,4.7(2.9).upper,4.8(2.3),4.8(2.3).lower,4.8(2.3).upper,5.6(4.2),5.6(4.2).lower,5.6(4.2).upper,7(7),7(7).lower,7(7).upper,10.3(7.6),10.3(7.6).lower,10.3(7.6).upper
2020-07-06,0.9029762386200215,0.8685782044931181,0.938270681526026,0.8882537959933839,0.8544165995300235,0.9229727858713919,0.896310134783836,0.8621660396394257,0.9313440210869212,0.8754809240013233,0.8421302981340539,0.9097006633099493,0.8747901125750454,0.8414658025220799,0.9089828502822993,0.8571867014133205,0.8245329768220682,0.8906913782795186,0.8558975270419139,0.8232929123409627,0.8893518142197664,0.811202985022102,0.7803009670406761,0.8429103060074231
2020-07-07,0.90378902696099,0.8689168660445036,0.9395819606014016,0.9110128568153965,0.8758619687296245,0.9470918772027094,0.8965425606074315,0.8619500002760584,0.9320485110232377,0.8765510000939386,0.8427298022093329,0.9112652208278368,0.876211006328088,0.8424029269002898,0.9109117622223651,0.856881826243578,0.8238195517084962,0.8908170848376559,0.8518996891303934,0.8190296473863017,0.8856376391737364,0.8032213969691216,0.7722295781141654,0.8350315310852061
2020-07-08,0.9177564783290507,0.882134987886694,0.9543242649242848,0.91137042221487,0.8759967980008724,0.9476837579370426,0.9095929852887604,0.8742883499121836,0.9458354994632402,0.8901958437961764,0.8556440825279308,0.925665483523668,0.8895306951846417,0.8550047507702869,0.9249738322253583,0.8692050157519066,0.8354679854043485,0.9038382809742813,0.860589305116489,0.8271866820559408,0.8948792794165749,0.8075768752044299,0.7762318587203851,0.8397545819589372
2020-07-09,0.9211766851599222,0.885069221245211,0.9582530873469229,0.9128174395546017,0.8770376339099172,0.949557390812008,0.9119848927328872,0.8762377205176051,0.9486913348478035,0.896158372306822,0.861031553954578,0.9322278134576554,0.8957586995876197,0.860647547250939,0.9318120543277578,0.8739821144488641,0.8397245413166405,0.9091589843171302,0.8613545962740203,0.8275919853615054,0.8960232216871058,0.806276855557382,0.7746731329097003,0.838728659269203
2020-07-10,0.9395350972116039,0.9026706691220344,0.9773898074955379,0.9420233695706925,0.9050613094312708,0.9799783345758609,0.9298181741932533,0.8933350078691303,0.9672813809486841,0.9164293525509964,0.8804715218466921,0.9533531116947147,0.9168830257073534,0.8809073942827798,0.9538250637487398,0.8932218988263644,0.8581746562539061,0.9292106088806116,0.8769975367404134,0.8425868875546118,0.9123325527196569,0.8197858590584588,0.78762001773992,0.8528157653191449
2020-07-11,0.9505351466207957,0.9131326388762777,0.9889453369658615,0.9611915784035685,0.923369751843012,1.0000323846754946,0.9401423477461983,0.903148785154078,0.9781325753109182,0.9314760183014428,0.8948234661972845,0.9691160480173515,0.9329401408557422,0.8962299771468254,0.9706393343239845,0.9076783012738215,0.8719621630398834,0.9443566886516657,0.8877755591180121,0.8528425717967637,0.9236496962613319,0.830468871069121,0.7977908386027049,0.8640273013142493
2020-07-12,0.9586798200382236,0.9208640457220169,0.9975169849852943,0.9679714380173458,0.9297891495415765,1.0071850165412308,0.9482832265637132,0.9108775529133094,0.986699214171679,0.9439529874007023,0.9067181229647003,0.9821935522980624,0.9468233021739347,0.9094752162291325,0.9851801466528276,0.92027012434871,0.8839694464738689,0.9575512706377464,0.8974150622297214,0.862015917748,0.9337703250289443,0.8414675217153882,0.8082752658334003,0.8755562886377589
2020-07-13,0.9679453796177518,0.929732737933206,1.0071910025475015,0.9858132753670082,0.9468952431590913,1.0257833572526964,0.9578556437845903,0.9200413256709846,0.9966921754822238,0.9566081726472179,0.9188431023203034,0.9953941252699325,0.9603626768420281,0.9224493858339466,0.9993008569137501,0.9337870902995933,0.8969229528775373,0.9716477555956435,0.9088146966686209,0.8729364218271607,0.9456628491052353,0.8547825583232758,0.8210373694859617,0.8894399622194852
2020-07-14,1.0078457137719243,0.9686730189129967,1.0480605325991348,1.0195400439002318,0.9799128167458984,1.0602214870936415,0.9978876653777433,0.959102017450509,1.0377051405375926,0.9993254758554428,0.9604839434705597,1.0392003221853812,1.0035687044620363,0.9645622473300897,1.0436128630858355,0.9771790109953634,0.9391982618616399,1.01617017437677,0.9498687126887243,0.9129494533916429,0.9877701470734094,0.8968232844843504,0.861965781609226,0.9326081128690289
2020-07-15,1.0399962487264813,1.0002184312788225,1.0808149717562665,1.0594015710445648,1.0188815380652376,1.1009819318956167,1.029583196583079,0.9902036579635799,1.069993218627782,1.040271372829074,1.0004830324239125,1.0811008941810227,1.0460493929708006,1.006040054623879,1.087105695336733,1.0187559219631985,0.9797905053694399,1.0587409852405814,0.9881542379927928,0.9503592758117845,1.0269382184164992,0.9403108025149202,0.9043457579368245,0.9772169800677452
2020-07-16,1.07932869674993,1.039021832509405,1.1206647507162204,1.1175377305350187,1.0758039735025435,1.1603371113704049,1.069409161766057,1.0294727364392087,1.1103653180842552,1.0912665749719337,1.05051389803481,1.1330598249526669,1.1006424893336137,1.0595396746595385,1.142794817418362,1.0710821376888313,1.0310832361083633,1.1121023655204028,1.0375636222301956,0.9988164489287991,1.077300160331252,0.9986654113700585,0.9613708677532613,1.0369122285472216
2020-07-17,1.0907472608312152,1.0506572122458748,1.1318443895824286,1.1560798073476157,1.1135884829964755,1.1996385329987225,1.081929961097781,1.0421639893975252,1.1226948720058738,1.1161507156429098,1.075126971623065,1.1582049946805482,1.1293908998360789,1.0878805173009298,1.1719440419687865,1.0990783088299285,1.0586820553784118,1.1404893344521503,1.0642151222632934,1.0251002535041671,1.1043125742296758,1.0395575605890541,1.0013489722131241,1.0787259659988173
2020-07-18,1.1220206347341102,1.0818738217866142,1.163148575630634,1.1827262230076234,1.1404073146263727,1.2260793420954497,1.1155871644956823,1.0756705463576843,1.1564792849665075,1.1569742178989957,1.1155767372527743,1.1993833909386946,1.1731654800825635,1.1311886628767949,1.2161681477991972,1.1447364333133982,1.1037768305755151,1.1866970273648327,1.1107939033771939,1.0710487920293343,1.1515103256889299,1.1014276267007297,1.0620176483674548,1.1418007258491967
2020-07-19,1.1033422136369422,1.0641794708144245,1.1434541940803264,1.1635785604341775,1.1222777497220864,1.2058804318604754,1.0988593975459189,1.0598557706998621,1.138808405314867,1.1468780827276484,1.1061700495829794,1.1885728086764327,1.1636443024857182,1.1223411582826888,1.2059485639627665,1.140548909611339,1.100065528234698,1.1820135386190962,1.109507094310467,1.070125531222247,1.149843198846953,1.1183327226910107,1.0786378970354362,1.15898968274143
2020-07-20,1.1168223830577324,1.0780033579984336,1.156562333824329,1.1565867246488413,1.1163855523509945,1.1977416121153723,1.115867680597211,1.077081839524284,1.1555736601349413,1.1611715364460358,1.1208110031551186,1.2024895655166918,1.1770668720462083,1.136153841383865,1.2189505056962064,1.16173022532461,1.1213502728691893,1.2030681342516025,1.1365043712892449,1.0970012306481254,1.176944667298894,1.1604869045149386,1.1201501679749575,1.2017805722908643
2020-07-21,1.0998115459146074,1.0618842882460062,1.138631333191306,1.1379152866458568,1.0986740125912482,1.178080012621488,1.1006036296822055,1.0626490568201417,1.139451374951778,1.1442777330813894,1.1048170485775457,1.1846670328197753,1.1568667282316483,1.1169719092939316,1.1977003787459246,1.1507515851491352,1.1110676483468465,1.1913693909084517,1.131350973515712,1.0923360713303834,1.171284000487749,1.1689872270273676,1.1286744298618312,1.2102486919128288
2020-07-22,1.123409389404456,1.0856094695397245,1.1620767347221201,1.1326639821810083,1.0945526683857705,1.1716498672385396,1.1268265212974526,1.0889116234799456,1.1656114830603315,1.165537604989349,1.126320175899421,1.2056549882673526,1.1755368460845064,1.1359829675081579,1.2159983996284767,1.1775405130797105,1.1379192161137983,1.2180710321177703,1.1647842876323975,1.1255922057898704,1.2048757419991336,1.214250033062339,1.1733935524432515,1.256044080515776
2020-07-23,1.1337061870426377,1.096336891164952,1.1719151627060334,1.1617722842482214,1.1234778718786311,1.200927163565801,1.1377414182765622,1.100239112848749,1.1760863921851605,1.1781431071185802,1.1393090786380473,1.2178497276013684,1.1861563100795347,1.1470581498902768,1.2261329972519295,1.1938810780397495,1.154528293554716,1.2341181108593415,1.185645514002094,1.146564190705824,1.2256049859602516,1.2479432294872739,1.2068084449070513,1.290002303548749
2020-07-24,1.1806136884973741,1.1431583277495865,1.2188783997521877,1.2030357696619904,1.1648690609543075,1.242027199969662,1.1860285213920043,1.1484013732751277,1.2244687320665053,1.2306100853256938,1.1915685723102007,1.270495223064679,1.2396031197079247,1.200276299694651,1.2797797294731057,1.249891775370746,1.2102385443449495,1.2904018493689557,1.245856146073301,1.2063309467251422,1.2862354218338632,1.3248118226141605,1.2827817282467957,1.36775012017347
2020-07-25,1.1575760962915573,1.1213563951219432,1.1945674593238378,1.217566769716186,1.179470004678922,1.2564751875203393,1.1627280930069293,1.1263471896649002,1.1998840926289338,1.2177874013151542,1.1796837328780974,1.2567028695962479,1.229509975691461,1.1910395165594265,1.2688000491547247,1.2386406252038558,1.1998844747916688,1.2782224766089028,1.2365068650931745,1.1978174784590443,1.2760205303157917,1.3334855705528645,1.2917617918447972,1.3760982756671594
2020-07-26,1.1163130830402412,1.0815363953474144,1.1518273977770932,1.168707156312467,1.132298227314915,1.2058883328256476,1.1239674745702786,1.0889523283412552,1.1597253056414336,1.175657448476872,1.139031995868115,1.213059741151092,1.1893170755590075,1.1522660823091408,1.2271539347565021,1.1992301622240562,1.1618703449316696,1.2373823957418781,1.2029775969245042,1.1655010351737694,1.2412490510959489,1.311058734468309,1.2702151030102034,1.352768675202496
2020-07-27,1.0992777531536972,1.0653294561182087,1.1339397153520296,1.1410004256838626,1.1057636338379362,1.176977969584731,1.1094609517020702,1.0751981734100478,1.144444006219545,1.1482026936888592,1.1127434787720925,1.1844073364649803,1.1582252909754813,1.1224565545489984,1.1947459620595358,1.175688870345347,1.1393808172829638,1.2127601956441614,1.1877344093415003,1.1510543615447375,1.225185549492517,1.2983714400131225,1.2582746590298748,1.339311140324548
2020-07-28,1.132312874757052,1.098307327398387,1.1670132007711063,1.117387735971164,1.0838304194196664,1.1516306732252553,1.1438177750890832,1.1094667133043095,1.1788706748494764,1.1731693367299956,1.1379367907356166,1.2091217305972448,1.1778016620141232,1.1424299983250312,1.2138960159360055,1.2041322506964496,1.1679698284631606,1.2410335194135158,1.2234084762706074,1.1866671516718403,1.2609004751000443,1.3368742417874109,1.296725320623342,1.3778434589216488
2020-07-29,1.1484575211686685,1.1147836753737723,1.1828027538414028,1.1404422240903496,1.1070033942824102,1.1745477550431491,1.1588783753539598,1.1248989803938412,1.1935352492106692,1.192137516873348,1.1571829328599545,1.227789023037238,1.1949593942408903,1.1599220701508506,1.2306952901475228,1.223396390383654,1.1875252670408503,1.2599827097766014,1.2448349747198082,1.2083352520864867,1.2820624263737468,1.3649533042426405,1.3249316001420581,1.4057729583939984
2020-07-30,1.1415912516728268,1.1086864173833577,1.1751407947874524,1.1701761640748127,1.1364474080844824,1.2045657720985317,1.1517538696696124,1.1185561115681908,1.1856020758916688,1.1908214448790881,1.1564976164031122,1.2258177847233616,1.1963652441397128,1.1618816230972315,1.231524507387648,1.221243659828098,1.1860429518734568,1.257134059968102,1.2436448901534913,1.2077984968270874,1.2801936266652232,1.371654497483658,1.3321183991858059,1.4119652318505036
2020-07-31,1.1258870092201625,1.0938415923478546,1.1585522734284712,1.1793688633723316,1.1458012259775598,1.2135857920744344,1.136716438812426,1.1043627906674136,1.1696958963420538,1.1758579153767572,1.142390207896101,1.2099729812427513,1.1835899747939003,1.149902194548149,1.2179293702432958,1.206306383204835,1.171972040052319,1.2413048478827857,1.2310129032635715,1.1959753539027391,1.2667281761103504,1.3634765305030696,1.324668751873629,1.403034959320505
2020-08-01,1.091921283876036,1.0609085689897493,1.1235325730100867,1.1194447117068365,1.0876502772656567,1.1518528083104065,1.1033699273575124,1.0720320484494517,1.1353126564814504,1.1374123067171458,1.1051075571923832,1.1703405679601468,1.1445676327665593,1.1120596578903306,1.1777030417993657,1.167986614746737,1.1348134946610478,1.2018000069103172,1.195477288364502,1.1615233790080757,1.2300865397580956,1.3259089635078058,1.288250537705834,1.3642942319605758
2020-08-02,1.084746741706133,1.0542339057981982,1.1158427348346602,1.0875454707121384,1.0569539093693832,1.11872169386542,1.0973887723149884,1.0665203287885379,1.1288471693870623,1.1213117386294256,1.0897703660979658,1.1534559256352475,1.1255151505716445,1.0938555402857713,1.157779835075957,1.152828681663729,1.1204007691924367,1.1858763520416098,1.1848579567142927,1.1515290929183337,1.218823797277518,1.3098793011987302,1.273033712601881,1.3474290777347824
2020-08-03,1.121170566659729,1.090488731619221,1.1524225839838202,1.1105965044747315,1.0802040381006122,1.1415537755894427,1.1339930991210474,1.1029603640145917,1.1656025375356815,1.1524101341051047,1.1208734003688958,1.1845329373131928,1.1531342823617492,1.1215777316610072,1.185277270807066,1.1848601212345389,1.1524353645856897,1.2178874501143606,1.2207836979415772,1.1873758604954197,1.2548123769058346,1.343700851161091,1.306929275911893,1.3811557786517337
2020-08-04,1.128864172809467,1.0985506901802848,1.1597302426780656,1.124799335750423,1.0945950065256518,1.1555542624472466,1.1398428327322154,1.109234539243697,1.1710090875941916,1.1651251375161233,1.1338379362144662,1.19698267606368,1.1661487381937352,1.134834050058757,1.198034264634604,1.1957489267894292,1.163639382351604,1.2284437990411803,1.2303989292075388,1.1973589254002852,1.2640412222574207,1.3552914526210078,1.3188976995937869,1.3923486306912476
2020-08-05,1.1308754234398317,1.101067227247625,1.1612168085236538,1.1627989960402767,1.13214934189832,1.1939968905056322,1.14160041240645,1.1115095214375683,1.1722295489202803,1.1726320465571827,1.1417232078110684,1.2040937617459335,1.1772504513863666,1.146219878349817,1.2088360783663643,1.2017376995813458,1.1700616790593577,1.233980319375695,1.23549644479573,1.2029305939001254,1.2686448116487434,1.3644912883563687,1.328525325012531,1.4011005865738606
2020-08-06,1.153612296597016,1.1240349401596121,1.1837040168199309,1.2058420116950355,1.1749255425378426,1.2372961324217318,1.1646617852405072,1.1348011320100442,1.1950417289175643,1.199143484401189,1.1683987581510025,1.2304228755330062,1.2063823258543172,1.1754520036335565,1.2378505405557063,1.2284468311223764,1.1969507991403263,1.260490593537102,1.2628961818560511,1.2305169062325345,1.2958385479240118,1.3979159208396412,1.3620748869132846,1.4343802467740583
2020-08-07,1.124810681214477,1.0961980317720994,1.1539169461375283,1.15897415595241,1.129492464685719,1.1889644551071958,1.1350506235631894,1.1061774930588635,1.164421863276911,1.1751457996193617,1.1452527381737798,1.2055545657683473,1.1842525567822995,1.154127839952739,1.2148969747534106,1.2035442613573568,1.1729288070291481,1.2346878828598324,1.2360620366133843,1.2046194033477904,1.2680471072566952,1.3743863473826152,1.3394250553067002,1.409950779514742
2020-08-08,1.112708559116903,1.0847530064829871,1.141140338712671,1.1438420763816814,1.115104329099002,1.1730693754274082,1.1244156022645604,1.096165923322169,1.1531465186538445,1.1599797085938373,1.130836521429351,1.1896193542495495,1.1693876516320811,1.1400081004667724,1.1992676877842277,1.1893260907284209,1.1594456086778153,1.21971559119737,1.2238247980256625,1.1930775747068711,1.255095804828123,1.362136955608612,1.3279147946976364,1.3969420960776049
2020-08-09,1.0818190057849766,1.0546732333080873,1.1094266270759126,1.1044827422962875,1.0767682752119618,1.1326687337686459,1.093692404590899,1.0662486963402902,1.121603030632091,1.1228955941816416,1.0947190987124773,1.1515514748304874,1.1293734564833857,1.101034413882733,1.1581946497845745,1.1526708766931364,1.1237472386426623,1.1820866115495827,1.1885142240820263,1.1586911792473988,1.2188446679195688,1.3206534628580524,1.2875146861940692,1.3543560512431516
2020-08-10,1.1076957531623148,1.0805394543812958,1.135303284306116,1.0946278502940423,1.0677919245700824,1.1219096850231103,1.1207909191135308,1.0933135788929802,1.1487248261604615,1.1410475990136584,1.1130736454856098,1.169486371155193,1.144071169512037,1.1160230900485906,1.172585299274526,1.172354406747455,1.1436129346816926,1.2015734506080573,1.2122458629692132,1.1825264108932583,1.242459137074781,1.3402382824472197,1.3073809647839614,1.3736415612962578
2020-08-11,1.11875629913282,1.0918337093433097,1.1461178686030302,1.1184992236244176,1.0915828202925506,1.1458545057652179,1.1303719236347685,1.1031698067544546,1.1580175779561626,1.1527985888791448,1.125056779923632,1.1809927350924234,1.1538683203530467,1.1261007685778694,1.1820886291292179,1.1833462727951725,1.154869341486625,1.2122875277186056,1.2227969645406969,1.1933706622282938,1.252703070203902,1.3492695185804287,1.316799685970424,1.3822687800775857
2020-08-12,1.1550741836300893,1.1281531099374087,1.182420167658415,1.1635356781494999,1.1364173941644107,1.191081985150378,1.166417454320607,1.1392320053778313,1.194031986381196,1.1942542058076688,1.1664199714892276,1.2225277633857126,1.1973540032597851,1.169447522607019,1.2257009474763825,1.2242156755797582,1.1956831355186153,1.2531985606498923,1.2634504545740437,1.234003477681405,1.2933622095426989,1.3951807372219807,1.3626635500372397,1.4282111613258217
2020-08-13,1.15864401566628,1.1322261531402555,1.1854696511017506,1.2131417207464334,1.185481273905188,1.241229120406966,1.1687075417320574,1.1420602240459163,1.1957661740827026,1.2076986783069992,1.180162336492789,1.2356600573173873,1.2147305459214763,1.1870338727980558,1.2428547310349523,1.236319506472796,1.2081305905343152,1.2649435324151632,1.2725072300410258,1.2434932096757934,1.301969096309287,1.4120709811552858,1.3798748134344372,1.444764112813758
2020-08-14,1.1625870847384139,1.1366968142252067,1.18886753437576,1.2138758978803288,1.1868434494916085,1.2413157385761422,1.1732053730733727,1.147078638246233,1.1997258506582893,1.2182489267572167,1.1911190930611324,1.2457876204049256,1.2295216585762112,1.2021407864159568,1.257315173961348,1.2470630188171312,1.2192915087702456,1.275253059194188,1.282324023385661,1.2537672672623044,1.31131114388419,1.430694885523813,1.398833979709254,1.463035950876244
2020-08-15,1.117785081313294,1.0929554250498847,1.1429879730017525,1.1752117111400446,1.1491064219282254,1.201709410887541,1.1285149887395296,1.1034469861986602,1.1539598094886023,1.1744526490249991,1.1483642210611196,1.2009332340689716,1.1868005979586747,1.1604378817324923,1.213559594322276,1.2034161874127545,1.1766843846943156,1.2305498183177823,1.237464601493208,1.2099764723287776,1.2653659278224987,1.387128778857174,1.3563161196547089,1.4184046090287548
2020-08-16,1.1037646536097903,1.0795071387072075,1.1283828685839994,1.1257637575687058,1.1010227667816745,1.1508726375308989,1.1165558463383214,1.0920172184763595,1.1414593543152893,1.1519422602106246,1.1266259425947382,1.1776350218940106,1.161916774244393,1.1363812460186824,1.1878320061164587,1.1830381238249124,1.1570384101856388,1.209424443372071,1.2206703761374698,1.1938436157919041,1.2478960402626271,1.366569239178583,1.3365360490629434,1.39704901147172
2020-08-17,1.135514074795667,1.1112452519618736,1.1601336953660204,1.1392851583312076,1.1149357378542437,1.1639865415567716,1.14904818199322,1.1244901008780177,1.1739612419769265,1.1766682787220153,1.1515198859153581,1.202180183155714,1.1817746771274744,1.1565171476038258,1.2073972958129946,1.2102287560634417,1.1843630905281632,1.2364683011637299,1.2519644856312222,1.225206821441588,1.2791089229287915,1.3959638486363295,1.3661285519395168,1.4262304045920902
2020-08-18,1.1403126301012994,1.1164145014568743,1.1645493949916799,1.1302019172442719,1.1065156841012784,1.1542237840760665,1.1523432008215413,1.1281929412095653,1.1768356693727835,1.1843865543222851,1.1595647453790598,1.2095600880521424,1.1879601118752943,1.1630634100159811,1.2132095997531176,1.2173003023369997,1.1917887027491196,1.243173401038108,1.2579190551020372,1.2315561870520433,1.284655484730927,1.4032275987081517,1.3738194234533045,1.4330524875147956
2020-08-19,1.1214939974203322,1.0982471289615643,1.1450666231178575,1.149620125815874,1.125790245402901,1.1737839331858058,1.1332176640215705,1.1097277817473383,1.1570367088753546,1.1684167378945631,1.1441972322410903,1.192975630304568,1.1740219335598763,1.1496862407073485,1.1986986412945138,1.1999948526745463,1.1751207806282487,1.2252174838844503,1.2391294229482475,1.2134441506552827,1.2651746217144804,1.3850118477341598,1.3563026541832615,1.4141233418200607
2020-08-20,1.0997721366460727,1.0771393497499075,1.1227197647668428,1.1415822297637621,1.1180890110598525,1.1654022590270867,1.1120623081064849,1.0891765953338477,1.1352663805167733,1.1434839818020048,1.119951625946701,1.1673436926476293,1.1496155860543185,1.1259570447031744,1.173603237742848,1.1747662864737842,1.1505901556839597,1.1992787277082309,1.2144434799071193,1.1894508113694364,1.2397838176207048,1.3564282395625455,1.3285135922797158,1.3847312032191068
2020-08-21,1.1037794707624478,1.0814152211082246,1.1264499526763423,1.113577506732449,1.0910147339779521,1.1364492301109053,1.1167539000835538,1.0941267687721299,1.1396908632765974,1.1415249304376387,1.11839590040305,1.1649706648214009,1.1457696147625331,1.1225545809722488,1.1693025305459923,1.1734433021820718,1.1496675574248805,1.1975446067123359,1.2153592650967087,1.190734239224991,1.240321479894223,1.3523892062486014,1.3249877455045198,1.3801658734660365
2020-08-22,1.092778762511411,1.0708301984615742,1.1150252142960253,1.0894640816366614,1.0675820932634208,1.1116430541740656,1.105024304643471,1.0828297877301352,1.1275200473842815,1.1276774416464999,1.1050279343494764,1.150634349938286,1.1300258967616814,1.107329220523165,1.1530306141757534,1.1587671527551249,1.1354932056913638,1.1823569757620416,1.200479172279787,1.1763674353873868,1.2249181556685012,1.3317289926137053,1.3049810907563963,1.358839919217245
2020-08-23,1.0732020069879165,1.0517293441001756,1.0949649653683649,1.0738942706328176,1.0524077569101178,1.0956712671018962,1.0852170023455228,1.0635039430149575,1.1072236071617831,1.1047209753213019,1.0826176798246157,1.1271230920256892,1.106399878244094,1.08426299119964,1.1288360406306508,1.1344471894628954,1.111749130845161,1.1574521100727537,1.1757717941965047,1.152246911457462,1.1996147170156861,1.2997529579120277,1.2737474557597164,1.3261100363965284
2020-08-24,1.0382621616637975,1.0173576744020063,1.0594510682415277,1.0451042647206996,1.0240620177856024,1.0664328052828138,1.0500261909467847,1.0288848453948876,1.0714551784276423,1.06358159260162,1.0421673210665896,1.0852872194033478,1.06400503891201,1.04258224166129,1.0857193074274039,1.0916374500569446,1.069658298729075,1.1139156422130971,1.1325069807706851,1.1097049577098885,1.155619240371597,1.244961657112953,1.21989545893731,1.2703688974222311
2020-08-25,1.021223148976733,1.0006068962838053,1.04212065760079,1.0074176798759469,0.9870801292862877,1.028032684220815,1.0332017926190922,1.012343717417052,1.054344422800638,1.036938075356867,1.0160045728115168,1.0581571618945118,1.034854322991487,1.0139628868303125,1.0560307692569548,1.0637958535179017,1.0423201514132354,1.08556453653826,1.1057178515463741,1.0833958363654586,1.1283443934159127,1.2043705698877862,1.1800569729725467,1.22901586352024
2020-08-26,1.000595770360476,0.9802431911105116,1.0212281369632563,0.9749277925553467,0.955097311807035,0.9950308833569345,1.011679468653459,0.9911014418705619,1.0325403820213461,1.0080563039427028,0.9875519740003239,1.0288425073579908,1.0031185477404618,0.9827146540355726,1.023802934219103,1.0327189736288431,1.011712993615405,1.0540137233097069,1.0741988144478765,1.0523491153497164,1.0963488818382034,1.1578008866989422,1.1342506829101235,1.1816748356551632
2020-08-27,0.9912813763961199,0.9710246836520195,1.0118178485600018,0.9584319195584379,0.9388465007531164,0.9782878463474047,1.001535041873508,0.9810688169460923,1.0222839402169472,0.9915085546233618,0.9712472195247727,1.012049733260553,0.9847406045955237,0.9646175715850054,1.0051415709573077,1.0135014039338794,0.9927906481141323,1.034498210557659,1.0542574030270428,1.032713804211586,1.0760985556264635,1.1235041699815131,1.1005455234156194,1.1467799145503392
2020-08-28,0.9630415602830458,0.9430464891285846,0.9833172865687186,0.9400383676980054,0.920520898436844,0.959829788367196,0.971728959606781,0.9515535170386766,0.992187589038161,0.9583913029251788,0.9384927823564782,0.9785691234202456,0.95090450621292,0.9311614296449295,0.9709247008617569,0.9767179859028684,0.9564389590867982,0.9972816535130593,1.014764439144306,0.9936954759733461,1.0361291308264355,1.069574435282638,1.0473674840767278,1.0920930880452144
2020-08-29,0.9613825237619743,0.9413058594513792,0.981742649883424,0.9341234506615141,0.914616040780378,0.9539062850675835,0.9693624342600105,0.9491191245399785,0.9898915586523481,0.9499762776943091,0.930137811361818,0.9700948427276694,0.9419623175694526,0.9222912077087596,0.9619111632300955,0.9652202129002049,0.9450634056759907,0.9856616134706256,1.0020037540813174,0.9810787918405564,1.0232241552255266,1.0429132744499445,1.0211339938840132,1.0650000560136916
2020-08-30,0.9704253825193645,0.9501331793258114,0.9910044734780139,0.9458918421684314,0.9261126506858518,0.965950668542586,0.9766507358486289,0.9562283566137391,0.9973618432556528,0.9551687537908466,0.93519557626973,0.9754243087456135,0.9466571790186223,0.9268619838626482,0.9667322353234217,0.9669001244489739,0.9466816366119671,0.9874044578757305,1.0011766054897169,0.9802413749432058,1.0224078148141842,1.0300750874053384,1.0085355714829702,1.0519191253909483
2020-08-31,0.9523623508358251,0.9321705171335859,0.9728436860778469,0.9285220946315905,0.9088357182148815,0.948490725566112,0.9565249645704778,0.9362448757999622,0.9770958202427303,0.9381454791942961,0.9182550693227027,0.9583210689247199,0.931157909980743,0.9114156494300664,0.951183226291114,0.9456406607832826,0.9255913392746635,0.9659774405551744,0.975110981582403,0.9544368350623739,0.9960815448290898,0.9948156669640443,0.9737237448672804,1.016209995668055
2020-09-01,0.9460390008255222,0.925788188538942,0.9665829952903708,0.9404209155427244,0.9202903634043756,0.9608429087868495,0.9493973547571914,0.9290746538962472,0.9700142785669436,0.9300448504184905,0.9101364072491386,0.9502415190995763,0.9246890352336001,0.904895238086089,0.944769398099157,0.9343512791615393,0.9143506530271881,0.9546414653912497,0.9606189507117708,0.9400560415369688,0.981479560463621,0.9712979492421098,0.9505064465373816,0.9923904619984935
2020-09-02,0.9370795415620347,0.9167688349445489,0.9576880411826919,0.9278619570208902,0.9077510367043892,0.948267741099169,0.9391898980734105,0.9188334505875568,0.9598448092092435,0.9190727251132085,0.8991523067794658,0.9392852140928306,0.9141355770203438,0.8943221687769869,0.9342394869412135,0.9206082718866802,0.9006545713835697,0.9408545310146142,0.9434861057369742,0.9230365402077184,0.964235500201146,0.9454268340610095,0.9249352042652048,0.9662189095326686
2020-09-03,0.9524123584249171,0.9317540468829408,0.9733737869228991,0.9289403002841647,0.9087911096973227,0.949385137555599,0.9534643280884457,0.9327831987860218,0.974448909149169,0.9319480978163754,0.9117336665615329,0.9524591330243969,0.9270836470589331,0.9069747282308654,0.947487621668851,0.9308777135217258,0.9106864994501053,0.9513651908835483,0.9509155548447765,0.9302897097385853,0.9718440405308103,0.9446252629215948,0.9241358574668733,0.965415306993329
2020-09-04,0.9807646824860891,0.9596484105591261,1.0021884706756807,0.96954804837078,0.9486732752460411,0.990726820811153,0.9800118047960967,0.9589117426392382,1.001419147152706,0.9616055656901168,0.9409017975241158,0.982610842826582,0.9574120675871174,0.9367985871811156,0.9783257421029575,0.9575202954480614,0.9369044848511561,0.9784363340893748,0.9735742451558639,0.9526127863381515,0.9948409656929349,0.9614344331079693,0.940734349497708,0.9824359720305104
2020-09-05,1.0210674556723636,0.9994533075409722,1.0429909989322763,1.022807952004533,1.0011569607191104,1.0447688658087912,1.0185152805884041,0.9969551573796713,1.0403840255873897,1.0084802555296872,0.9871325556206263,1.030133536501525,1.007064040820782,0.9857463196113007,1.02868691396377,1.001196478127327,0.9800029625895885,1.0226933676599026,1.0121843502311414,0.9907582413480943,1.0339171625600652,0.9982610759451531,0.9771296975534358,1.0196949388712409
2020-09-06,1.020989132778405,0.9994322830048107,1.042853751691954,1.0542883856185938,1.0320284656868524,1.076866112488028,1.017116640397261,0.9956415532338938,1.0388983293682266,1.0205180381929824,0.9989711349652237,1.0423725685529395,1.0238814538382526,1.0022635364895172,1.0458080121943665,1.011051729644342,0.9897046951367706,1.0327035377398899,1.01595354201838,0.9945030121555957,1.037710323081909,1.0060540195119212,0.9848125051152675,1.0275988009761587
