date,"RKI, positive test","RKI, positive test.lower","RKI, positive test.upper",WHO,WHO.lower,WHO.upper,JHU,JHU.lower,JHU.upper,"RKI, symptom onset","RKI, symptom onset.lower","RKI, symptom onset.upper"
2020-07-06,0.8952372313206677,0.861114417613373,0.9302498057982421,0.8994598355113811,0.8665175643924827,0.9332266271059535,1.0252015265946177,0.9890869850761551,1.0621846565662747,0.9178470667921053,0.8822573927327899,0.9543812290634522
2020-07-07,0.8957130615687837,0.8611321362465728,0.9312076222605358,0.8865310032240808,0.8534240498932101,0.9204833047818989,0.9819749085805479,0.946821255389933,1.017988110068718,0.9140638443616995,0.8781988288239584,0.9508922950625018
2020-07-08,0.9085930137359488,0.8732991344868536,0.9448252519210844,0.8886688785875599,0.8550529723623665,0.9231545161203695,0.9426103183561699,0.908166731648133,0.9779139787451838,0.9154016859402856,0.8791289045124302,0.9526587575201902
2020-07-09,0.9111891329930223,0.8754441690498815,0.9478941070071947,0.893101102320166,0.8589219540347846,0.9281751818676418,0.897403124194657,0.8635524636327582,0.9321270582873226,0.9487619071332435,0.9114367956956564,0.98709240513992
2020-07-10,0.9288152182584655,0.8923343504981059,0.966277088064183,0.8991176873848867,0.8643643137006328,0.9347903660858984,0.8955280818795371,0.8612361820405621,0.9307183995237855,0.9939519457363927,0.9555102410619278,1.033411137616827
2020-07-11,0.9393529521182775,0.9023526530506425,0.9773511447066342,0.9057275075001657,0.8704111681307681,0.9419864688959746,0.9073526273931861,0.8723292141966653,0.9433011799474799,1.0272526528357326,0.9881876283673595,1.067333913246612
2020-07-12,0.9476689951069345,0.910249133668926,0.986100620658296,0.9303051043718706,0.8940957093527626,0.9674791719395524,0.8871959290527686,0.8521495028256034,0.923190346671012,1.0433079816738202,1.0041369237512972,1.0834847412610868
2020-07-13,0.9585666817314302,0.920708725782411,0.9974484633589574,0.9226789309499513,0.88632796791797,0.9600104811133666,0.8066410675192018,0.7727638718788212,0.8414941932350773,1.0953534903550004,1.0554825904655247,1.1362160596429236
2020-07-14,0.9980322856721764,0.9592178127212007,1.037879986915253,0.9479869313813418,0.9108059749476921,0.9861662565601469,0.8487787185649622,0.8131069060263075,0.8854788997026928,1.1199068912771297,1.080116552667807,1.1606626645446825
2020-07-15,1.0312838951117247,0.9918469135690438,1.0717526590259654,0.941425926841789,0.9041527997017981,0.9797096296175011,0.9180871006835791,0.8801855153005174,0.9570614414646954,1.1560382973048036,1.1162715535529357,1.1967384677389026
2020-07-16,1.070671650395772,1.0306954254703975,1.11166843016282,0.9907015160327317,0.9522028461838957,1.0302241691130378,1.0454264087310035,1.004572693922148,1.0873730205348497,1.1406860171562703,1.1019979676992195,1.1802691347855419
2020-07-17,1.083560539247898,1.0437558877015924,1.1243645546187735,1.066842773249306,1.0268549118298451,1.1078555507845704,1.138364099367707,1.096069703358207,1.181732778201723,1.1330449823259308,1.0952017853683687,1.171750051943579
2020-07-18,1.1167366225338238,1.0767990770113716,1.157649676263948,1.104067600567897,1.063795050869179,1.1453439672850239,1.0920420445334509,1.051498175203771,1.1336149654089738,1.1280665694660605,1.0909362207524216,1.1660300116196347
2020-07-19,1.0996401273858927,1.060628205600363,1.1395971492924999,1.0527368218681286,1.0140231539656146,1.0924235275468603,1.0990380637892152,1.0589489741157496,1.140126397631917,1.1419559755490165,1.1051875287627708,1.1795310222868234
2020-07-20,1.1160537070068879,1.077273737331883,1.1557533762842216,1.0695114183539982,1.0307968360053752,1.1091834431461571,1.1954615028509383,1.154171026511362,1.2377252155927314,1.1468525772115545,1.1106499869297919,1.1838334568395565
2020-07-21,1.1007504248537672,1.0628026722381743,1.1395909032256206,1.0915143527297833,1.0527328022005917,1.1312368616496131,1.1773616836930563,1.1374176249937706,1.2182301555307138,1.15742788807823,1.1217240581682422,1.1938814244898293
2020-07-22,1.1265965598447703,1.0886950477441424,1.1653676961363033,1.102231547806282,1.0637231226335757,1.1416583294650497,1.1643338784611836,1.1255593436489475,1.203988856192357,1.1622179564134891,1.1271391555342416,1.198017134586327
2020-07-23,1.137582074130379,1.1000903815002434,1.17591607362228,1.0849156989876585,1.0472236865559221,1.123501463722921,1.1310278155645928,1.093607424253787,1.1692922495962765,1.17116248540278,1.1366587536882078,1.206357504964785
2020-07-24,1.1855936458256127,1.1479802942802804,1.2240197618066995,1.1403132742867608,1.1020810815797841,1.1794196191617183,1.1412597019478121,1.1042758054773412,1.179060293293669,1.1623730235008891,1.12872929958948,1.196678739995024
2020-07-25,1.1624386605209502,1.1260668133076583,1.1995854110731126,1.1833884430703958,1.1451132860122706,1.2225071427434806,1.186905757532668,1.1498208453946928,1.2247796242284728,1.1481270323061272,1.1153648004347116,1.1815246336686058
2020-07-26,1.1237845662249524,1.0887751181701226,1.1595365782614275,1.159639147832302,1.1226527977311052,1.1974290738920301,1.155560090881844,1.1198198279528226,1.1920528472936427,1.1281783398758372,1.0962909538032786,1.1606781455914186
2020-07-27,1.1093322898364015,1.0750734849271029,1.1443112874422257,1.1391371359589149,1.1032392165415392,1.1758054548668915,1.0689738330797254,1.0352913874216776,1.1033790358567392,1.12424578343598,1.0929040721296155,1.156181046527978
2020-07-28,1.1437201593700006,1.109372029174218,1.1787700676451323,1.132397579552648,1.0972184604706205,1.1683207304643655,1.1087985019664877,1.0747520471642225,1.143556505474227,1.105847361452609,1.0752242330850321,1.1370464908802893
2020-07-29,1.158805089745403,1.1248278435876875,1.1934597719570312,1.1607442954073062,1.1256931759313165,1.1965155759575434,1.1583206510603818,1.1239273669566947,1.193408529231022,1.0787272629542808,1.0488671746274576,1.109148769595363
2020-07-30,1.152207542011593,1.1190039573092139,1.18606154418397,1.2050627180332703,1.170044301341258,1.240772978635265,1.2125002509385532,1.1780006315449505,1.2476669716104265,1.0779919069819972,1.0484101001709978,1.108125002454448
2020-07-31,1.137015111766359,1.1046598505372964,1.1699960777918936,1.1575304424792718,1.124096750676936,1.191620595190187,1.1775303175206377,1.1444522474809538,1.211239702179869,1.0767237575425839,1.0474192370440574,1.1065698340788719
2020-08-01,1.1037899864055152,1.0724501413701653,1.1357345236176426,1.154008175111935,1.1212944274800525,1.1873521039968096,1.1124233121378517,1.0810141867490046,1.144435027433669,1.0999240616269472,1.0705706073227332,1.1298092290456616
2020-08-02,1.0976731245124254,1.0668063078298657,1.1291296762173626,1.096193222749418,1.0649028954490514,1.1280905730638917,1.042765313927037,1.0127711630544507,1.0733459049805159,1.1301967930406103,1.1008007337176766,1.1601115871806083
2020-08-03,1.1346098937232247,1.1035755402950258,1.1662206917825597,1.1103432860111169,1.0792074008333796,1.1420723534374997,1.1366444792907318,1.1054284399875676,1.1684427324800057,1.1428944324494903,1.113819303276373,1.1724711989935122
2020-08-04,1.1402431955151109,1.109638639411395,1.1714053760478573,1.1382605926595097,1.1071233235216813,1.1699762759335837,1.1282766832553288,1.0976583183922268,1.159459209570181,1.1442106337753881,1.1156499509063347,1.1732546450244543
2020-08-05,1.1412053407001397,1.111130350345094,1.171818192286439,1.112135011498195,1.081881438990895,1.1429474019696095,1.1853285569774947,1.15446562423351,1.2167367013274528,1.14768918062381,1.1196055134226108,1.1762385939471298
2020-08-06,1.1641619461398138,1.134316683708005,1.194526185798447,1.1113057353001823,1.0814863342664385,1.141668298025734,1.118239171191903,1.0889584055431976,1.1480401761750647,1.1476973799187784,1.1201306474456703,1.175712729644722
2020-08-07,1.134931723176789,1.1060665206219378,1.1642948121287668,1.1389913626403798,1.109199374676551,1.1693120918729065,1.141593910068432,1.1124601402139476,1.1712319441782613,1.1523835492319867,1.1252669585708777,1.1799323169379852
2020-08-08,1.1241466350591667,1.0959060532870974,1.1528682587715575,1.1334440014635074,1.104232085378313,1.1631666237706513,1.122807605678794,1.0943975363369862,1.1517051489141392,1.1381121292141712,1.1116729066611708,1.1649672741447072
2020-08-09,1.0934993217188584,1.0660627258447557,1.1214026751435207,1.156100080940312,1.1270903948561346,1.1856033278220408,1.1199344929478876,1.091993473795814,1.1483481182293753,1.1231759601840279,1.097360011271806,1.1493936589777027
2020-08-10,1.1204665264017044,1.0929971390015736,1.1483923484831842,1.0980625026031439,1.070341380937672,1.12625818274809,1.1466628199012916,1.1187941288147945,1.1749905127867466,1.1387833182765523,1.1131737700007578,1.1647826682101827
2020-08-11,1.1303102948852908,1.1031117277193478,1.1579523073674116,1.086896920087362,1.0596552300656543,1.1146015463675867,1.1599115482200493,1.1323848807941836,1.1878807329668666,1.1472035881530651,1.1219305185212929,1.1728533800084013
2020-08-12,1.166195989441244,1.1390157021343374,1.1938052783969832,1.1518282760488474,1.1240485339286528,1.1800619918178714,1.1190651506763796,1.0925743045501175,1.1459807793101309,1.152259136090394,1.1273930256173175,1.1774882232058266
2020-08-13,1.1690236720448537,1.1423745969337558,1.1960840035294706,1.1776537634215427,1.150080395412693,1.2056643675428314,1.1657577221765565,1.1391158273326885,1.1928118195113417,1.1566836962168188,1.1322403988189214,1.1814762835164079
2020-08-14,1.1732524208410702,1.1471280359381977,1.1997704611152917,1.1732941898969085,1.1464007228842779,1.2006050020053718,1.1739089373235274,1.1477068261179268,1.200506842807222,1.1470147451981296,1.1231472958594935,1.1712179542986174
2020-08-15,1.128673403517645,1.1036067472751674,1.1541167835093487,1.1675907377151629,1.1413524884112085,1.1942280626189135,1.1208860500639313,1.0958510696026507,1.146299445839894,1.1305670167811714,1.1073030683123468,1.154154550045766
2020-08-16,1.1166613466979023,1.0921250614188684,1.1415624069280828,1.1296398136782735,1.1043712702879944,1.155290887521394,1.1065939248567371,1.0820919996866099,1.1314629554469344,1.1101525501620229,1.0874667420320765,1.1331516879315136
2020-08-17,1.1490968178181264,1.1245421079362559,1.174006393170261,1.1119946870053181,1.0873223722948766,1.1370374343285725,1.145695576442706,1.121065665611628,1.1706836210128626,1.082713180405224,1.0606050234790922,1.1051264517131572
2020-08-18,1.1519620584403023,1.1278197866287052,1.1764464260041136,1.1427398193028044,1.1180519917329763,1.1677884235998304,1.157866478772259,1.1335401693834708,1.1825383604423407,1.0795646109023218,1.0576980481443259,1.1017304931978027
2020-08-19,1.1329572741593923,1.1094727893718057,1.1567708458918127,1.1422715522200162,1.1180118025754333,1.1668797318697781,1.146492544569424,1.1227688733891465,1.170548067442788,1.0572643092066487,1.0358205974482546,1.079001953084142
2020-08-20,1.1113997010740126,1.0885225446640225,1.1345951697617338,1.1360586528736303,1.1122961437792132,1.1601572100139106,1.1251556219682057,1.102084816043361,1.1485461768171028,1.0190756271205588,0.9981614972662328,1.0402798749723288
2020-08-21,1.1161757453456729,1.093554242619032,1.139107087381092,1.0952958839449016,1.0723570364498218,1.1185595471735932,1.1184002392868229,1.0957494969295718,1.141361001600619,0.9979485770956565,0.9772800693127196,1.0189064638996819
2020-08-22,1.1046423853155891,1.0824496728149384,1.1271363798800418,1.1469721388376923,1.123762687199339,1.1704989808790722,1.1026779448895432,1.0805059281300191,1.1251512212709103,0.9913391053254039,0.9707039769038419,1.012264622527224
2020-08-23,1.0850667822386566,1.0633521718565138,1.107075021527295,1.1256581923771956,1.1030695318874093,1.1485531491707872,1.0886826895527737,1.066923104670269,1.110736136605619,0.994971137749514,0.974250991453651,1.0159830036782822
2020-08-24,1.049907400473281,1.0287639535679876,1.0713385798770956,1.1069669769866273,1.0849271488151988,1.1293032902578997,1.0587511220358121,1.0375174113979593,1.0802725869698122,0.9992007611703343,0.9784078924024535,1.0202861543044617
2020-08-25,1.03365814438646,1.0127919707785105,1.0548089680464463,1.065944717463677,1.0445970927856667,1.0875812237958076,1.0494227641464733,1.0284214701960885,1.070708041408975,0.9854530186224869,0.9647956063489745,1.0064032146121613
2020-08-26,1.0123285374049538,0.9917417725363399,1.033198246778043,1.057363179375816,1.036260486564203,1.0787504406412114,1.0211698904377193,1.0005613154943924,1.0420595252905598,0.9788742001966427,0.9582426880259777,0.9997997479984756
2020-08-27,1.002094650995425,0.9816225914258481,1.0228493861593595,1.0227562923802613,1.002127808729949,1.0436659401801491,1.0148568485150933,0.9943482967694276,1.035645475117462,0.9940729486214305,0.9732144086909053,1.0152274169338995
2020-08-28,0.9725742614597578,0.9523915286104718,0.9930401375326149,1.0346588909991423,1.0139487074138742,1.0556491810501367,0.9934401488005234,0.9731659523701852,1.0139939942721288,0.9936455248846467,0.9727706394772506,1.0148169352754193
2020-08-29,0.9698848682014929,0.9496399040446694,0.9904155379200543,0.9676608280008951,0.9477013547132211,0.9878985973566675,0.9833269291164759,0.9631230240773144,1.0038114299829461,0.9772265234972919,0.9565124053513983,0.9982375604828793
2020-08-30,0.9769231938884885,0.9565033078629284,0.9976316554471919,0.9776921353154077,0.9575291236667067,0.998136233305342,0.9715154156133106,0.9513717028147679,0.9919414819131644,0.9673214537858255,0.9466510478705776,0.9882905890833769
2020-08-31,0.9561913346024973,0.9359207081603933,0.9767525575421491,0.9756041918359569,0.9553699996189704,0.9961220868637081,0.9655834259704488,0.9454132681856063,0.9860384481782392,0.9686646359343237,0.9478845159303912,0.9897462633951669
2020-09-01,0.9488294478278401,0.9285176833789224,0.9694352948155114,0.9761027669227972,0.9557894029182463,0.9967019258336395,0.9476239293721204,0.927542023316545,0.967993623291058,0.9953056890703795,0.9741484512491936,1.0167670709148493
2020-09-02,0.9384487923284507,0.9181033948930536,0.9590925659997976,0.9470197740444006,0.9269435786447424,0.9673837786089058,0.9580714085511773,0.9377309464746103,0.978703904891397,1.0117908377245057,0.9904468980076053,1.0334392362776925
2020-09-03,0.9530382648677667,0.9323625507241052,0.9740174082949777,0.9385334055769304,0.9184033139408251,0.9589555195178325,0.9543067832668208,0.9338863501668149,0.9750227461983313,1.012176056414622,0.9908736365864923,1.0337816262069246
2020-09-04,0.979341170207067,0.9582478543253484,1.0007417817514765,0.9414739929835565,0.9211355702802849,0.9621096137300323,0.9525842022823824,0.9320621922803833,0.9734052587608278,1.0244401059518933,1.0030527144566328,1.0461293778868923
2020-09-05,1.018015329484857,0.9964581906953887,1.039881157716437,0.9447380818788328,0.9242018453004847,0.9655763065044316,0.9723355315732428,0.9514716267167612,0.9935022337011079,1.040355692277017,1.0188752066820417,1.0621359867763533
2020-09-06,1.016757055985391,0.9952820303507561,1.0385387916436057,0.9827618413109834,0.9616627487196793,1.0041673133546478,1.0028950864118107,0.9816306127103241,1.0244644589140086,1.0609818292525521,1.0394091556749154,1.0828509488059024
2020-09-07,1.0379198889313075,1.0162905820891002,1.059853926371981,1.0110172674892426,0.989574259108029,1.0327678265156583,1.048463569289614,1.0267402952235665,1.0704911115668765,1.0693163474373997,1.047837892785314,1.0910863250810174
2020-09-08,1.0334836911077632,1.0120163656288568,1.0552524748057261,1.039579958689392,1.0178876404566004,1.0615783018355311,1.0470573034256112,1.0255057737277145,1.0689086837761173,1.060300799516079,1.0391140300387178,1.0817736194477792
2020-09-09,1.0638654589554781,1.042189481578721,1.085839925513959,1.0173734414090134,0.9960469020224015,1.0390022482515784,1.0411265056939238,1.019791605872612,1.062756914173853,1.0730025332253599,1.0518574643966925,1.0944291022127888
2020-09-10,1.0537105343892919,1.032320443676673,1.0753940789334444,1.0792206355071365,1.0573186082834416,1.101423057681476,1.0620522943384292,1.040624375150843,1.0837723686397875,1.0932006698405827,1.0720530430783355,1.1146245948408808
2020-09-11,1.0563578914409988,1.0351003518411868,1.0779044982576391,1.0605071106702686,1.0390207806752663,1.082287635582541,1.0608527882825738,1.0396104883196424,1.0823824986920443,1.1055220699295005,1.0845107571349282,1.12680302872908
2020-09-12,1.0543014904657935,1.033216941355819,1.075670951741636,1.070111366892238,1.0487184887526184,1.0917932161758825,1.0773503801905744,1.0561174699415496,1.0988659891674508,1.1142722768639937,1.0934663912610811,1.1353404260583089
2020-09-13,1.0590448506866836,1.038059199012647,1.0803114490316856,1.046479588427398,1.025515179240014,1.0677277842117305,1.082903204535577,1.061827304948094,1.1042561629364023,1.1088484070421978,1.0883980799122066,1.1295533103910445
2020-09-14,1.0512628707145337,1.0305102813248292,1.0722922208583836,1.0461644893124524,1.0253298334214804,1.067279491834247,1.0157145690065528,0.9955282499143546,1.036171940394301,1.1296877584598057,1.1093307899334408,1.1502922599142786
2020-09-15,1.1038677101269645,1.08273631611097,1.1252722751948174,1.0248065773936224,1.0042989844885797,1.0455914629469711,1.0606623480286845,1.0400683045159351,1.0815264649804313,1.128925409071099,1.1089055810626194,1.1491847541358209
2020-09-16,1.1196154348949197,1.0986117207400152,1.1408851639688458,1.0969959275916805,1.0758339339529994,1.1184336277505227,1.0860963483897026,1.0653924276830609,1.1070667760889696,1.1180344384837082,1.0984387523115924,1.137861803338099
2020-09-17,1.1611487267440785,1.140097336489262,1.182457672705898,1.1023859636974522,1.0814263197815706,1.123614693719166,1.108446405140522,1.0877672350261796,1.1293860128472613,1.0934677224963714,1.074374660754561,1.1127856618057252
2020-09-18,1.1628640612286432,1.1422338849161442,1.1837411597119958,1.1156222829053277,1.0948319724637061,1.136674141065455,1.1376557401149145,1.1170009141308794,1.158563634118689,1.0742086975774907,1.0554996515058674,1.0931375309117966
2020-09-19,1.1281581699716854,1.1082703326322036,1.1482825204670644,1.1484868301021436,1.127705210001781,1.1695222083267454,1.1546281053439549,1.1341903118053307,1.1753099592563134,1.0527034048884267,1.0343419078197733,1.0712809277348891
2020-09-20,1.085423447903993,1.066233445388309,1.1048423347542096,1.142729881891015,1.1223956384255684,1.163308249854419,1.1189605502584892,1.099245279533549,1.1389101565206272,1.0450404408505685,1.0268516814993613,1.0634427295144977
2020-09-21,1.078053790180029,1.0591199647043898,1.0972119352480794,1.1002006920620089,1.0806191722601068,1.1200173488091423,1.094709636410075,1.0755073097423278,1.1141391760994852,1.0405901112391565,1.022526742200832,1.0588649697381354
2020-09-22,1.0416614779320061,1.0232134384468856,1.0603299358917269,1.109896600336703,1.0904732075681856,1.1295492804667688,1.0753029054571444,1.0564864175196613,1.0943414984044586,1.0467536259533825,1.0287172409557406,1.064999609292312
2020-09-23,1.0355254332868264,1.0172123675750957,1.0540569872210999,1.0695382087887353,1.0507212369449723,1.0885785085665152,1.0360140347187992,1.0177065663535851,1.0545397527571996,1.0509582397115427,1.0329837351603308,1.0691400561382993
2020-09-24,1.031317386062897,1.0131011031305603,1.0497507328491735,1.0472608367316174,1.028797602743605,1.0659436600746952,1.0406790988490993,1.0223950371000956,1.0591798617907346,1.065685699582859,1.0476980977732795,1.0838780153147978
2020-09-25,1.0356215576819943,1.0174256182817845,1.0540331626757926,1.0573366285772288,1.0388729785349016,1.0760177605608625,1.0465339532344191,1.028269877902075,1.0650130295004583,1.0837201097977653,1.0657294866237614,1.1019120699865264
2020-09-26,1.0584362573605506,1.0401129083735412,1.076973551322621,1.061504390189494,1.0431214341971549,1.0801020638536223,1.0043988156939379,0.9866048587234661,1.0224054468349735,1.0932999127565748,1.0754241109711409,1.1113727146976944
2020-09-27,1.057905508437395,1.0397193291113942,1.0763025300030256,1.0510195681043637,1.032864459873397,1.069386187277662,1.0276405953801226,1.009640812861279,1.0458530498708551,1.08748447194778,1.0698717886647147,1.1052894012976633
2020-09-28,1.0557275339186964,1.0376969873702446,1.0739657413123185,1.0600752729186207,1.041953858382954,1.0784055885756065,1.0800573484506903,1.0616477939770157,1.0986785043039822,1.0978824506150684,1.0803832071190738,1.115569641742749
2020-09-29,1.0665590410769317,1.0485620665238968,1.084760774447685,1.066328189343585,1.0482839272135676,1.084578338967737,1.0566887528281181,1.0386692900356078,1.074915428923912,1.1148381674574588,1.0974195024930826,1.1324401819259546
2020-09-30,1.085961895021519,1.0679522360420588,1.1041728985243144,1.0508714677366924,1.0331080602443552,1.0688373356649945,1.1059817188204826,1.0876900227407837,1.1244773491507063,1.1313577956487286,1.1140655638763046,1.1488280455694149
2020-10-01,1.0994259626612128,1.0815038413566478,1.117544996465616,1.0657018174945667,1.0479254722401978,1.083678066507602,1.1002385488105801,1.0822373279429565,1.1184382854785726,1.1565979012721135,1.139405845440024,1.173962029895237
2020-10-02,1.1144528638713331,1.0966402852621504,1.1324572912387452,1.0886935873693422,1.0708681369393545,1.1067157616028112,1.1061294273028492,1.0883220320076892,1.1241300175949407,1.1890694201050347,1.1719839546109696,1.206320135104574
2020-10-03,1.1096648301968381,1.092152153640428,1.1273637245936756,1.0682212428256466,1.05076525409666,1.0858694963781623,1.10135287731937,1.0838227776568126,1.119070990863748,1.2201178698785726,1.2032263257797666,1.237166767689948
2020-10-04,1.0978306226774996,1.0806568326898327,1.1151854067426317,1.1134046759334777,1.0957388813515092,1.1312593331995877,1.0897933192935947,1.0725796618690238,1.1071901719442048,1.2405271295031766,1.2239705221206452,1.2572323751972385
2020-10-05,1.1104147971019522,1.0933527381671508,1.1276534449934383,1.0957264260532045,1.0784489210460382,1.1131874850822983,1.1221164275132116,1.1048419880700309,1.1395699953478986,1.2801916258373724,1.2638823950234295,1.2966405606138063
2020-10-06,1.1728377244129011,1.1555387406571378,1.1903085024201143,1.1065166964679636,1.089373089684132,1.1238392277528684,1.129957162545168,1.1128839964745783,1.147204059495464,1.2947802148166259,1.2789516991737886,1.3107387924722183
2020-10-07,1.2303906361797272,1.2130566809740129,1.2478889391739025,1.1474379321123465,1.130208868761027,1.1648412071758738,1.1952332014323999,1.177964249242437,1.2126701099394108,1.3009394253536133,1.2856580277843144,1.316341436255389
2020-10-08,1.2613544330138706,1.2443227695106445,1.2785408060492023,1.206605918017419,1.1892661333963095,1.2241134347686815,1.272692094926423,1.255308535607573,1.2902354038804005,1.2915186324671866,1.2768598446379789,1.3062891852943226
2020-10-09,1.2952925818018273,1.2786087509067228,1.3121209172707353,1.2576477137798323,1.2404119449620308,1.2750424110167102,1.2851288165822905,1.2682681195107754,1.3021382894879627,1.2815377663881027,1.267459788930995,1.295719604938005
2020-10-10,1.2694348637086001,1.2535316428048429,1.2854720259148344,1.3009049209380052,1.2839520618163394,1.3180063539590616,1.2636056688394361,1.2474971403819795,1.2798522736710167,1.2685250299718143,1.255000166684268,1.2821467157017146
2020-10-11,1.2375850660738148,1.2224148089334985,1.2528803164888724,1.2680005973676813,1.2519012307020905,1.2842374005959218,1.2466895411411494,1.231218147317805,1.26229000364126,1.2602861304846555,1.2472456251097799,1.2734172168586513
2020-10-12,1.246592899524731,1.2318098156988402,1.2614937885675575,1.2375141293110428,1.2221491777291689,1.2530073240710347,1.3350844167613032,1.3195565444246182,1.3507336300966837,1.272638397139956,1.259947339921014,1.2854143916694998
2020-10-13,1.2478337055996929,1.2334842831932762,1.262293985785625,1.2363566537243043,1.2214451361086116,1.2513890412226414,1.315806394774688,1.3010190452593093,1.3307053705523055,1.2844713643809376,1.2721429921308016,1.2968791302766975
2020-10-14,1.2820860363468785,1.2679817876991104,1.2962944906097988,1.2689366465401983,1.2542614006255637,1.2837259184934722,1.3403538740355025,1.3260201221157744,1.354790550506861,1.2981906969800296,1.286227555485945,1.310227788612294
2020-10-15,1.3119451640319462,1.298168881828579,1.3258185666648121,1.2941537041520268,1.279819140997311,1.30859490567025,1.3352067922150748,1.3214932765020928,1.3490148541433427,1.3044033039782528,1.2928491267296356,1.316026116743324
2020-10-16,1.3108511134110812,1.2976106050978846,1.3241813855542584,1.3104785775361714,1.2965774410303206,1.3244787206462485,1.3338330776598517,1.3206905666958995,1.3470624903460817,1.312459792789451,1.3013021216298561,1.3236810614275105
2020-10-17,1.2792432618840717,1.2666658725138618,1.2919036353431046,1.3228793260717246,1.3094469813431107,1.3364032178555425,1.286553709483201,1.2741708947627155,1.299016492406683,1.3068818402335183,1.2961729897487082,1.3176495125620644
2020-10-18,1.2354482860033913,1.2235114901480995,1.247462468910904,1.2890567621652231,1.276323598484689,1.3018743333353193,1.2318357002636002,1.2201426097034374,1.2436032595140019,1.315916625496409,1.305573746536344,1.3263139856109865
2020-10-19,1.2307816402215164,1.2192052511877016,1.242431077165636,1.255796569103266,1.243675574846491,1.2679960637217575,1.2157014500837073,1.2044055307036385,1.2270677780365162,1.341006319652948,1.3309659869763066,1.351097019620102
2020-10-20,1.2718098323608318,1.260364520755279,1.2833242247178993,1.258364451795104,1.2466051224100296,1.2701975008720623,1.2608337661848303,1.249620290536994,1.2721141248511687,1.3575358576680654,1.3478530773872863,1.3672649004147128
2020-10-21,1.316362925632119,1.3051014148165208,1.3276890334128235,1.2479525935975777,1.2366048751035568,1.2593695223357393,1.309354818145349,1.2982844693071816,1.3204879194042778,1.3561912722635592,1.3469360060186193,1.3654888391627056
2020-10-22,1.353139852555647,1.3421664646737173,1.3641728894634195,1.2919209842521024,1.2807220022927086,1.3031850613657645,1.173483792336345,1.1634040897206315,1.18362154770945,1.3364055425437495,1.327617524996551,1.3452322556730476
2020-10-23,1.3645036086443654,1.3539638136192629,1.3750979595954114,1.2943269551696146,1.283513935153797,1.3052005351896507,1.2483707576126122,1.238199134060762,1.2585979348308212,1.3165608443171433,1.3081952196072224,1.3249620574797936
2020-10-24,1.3473092770619393,1.337305982834629,1.357362331679838,1.3527525510630114,1.3420996882685527,1.363461636402948,1.2921493812757998,1.2820971510751407,1.3022540174146227,1.2912470017873872,1.2832791352179558,1.2992477819023807
2020-10-25,1.2999482319334046,1.290540466024807,1.3094016075500339,1.3510805542339934,1.3408917177641988,1.361320874066442,1.3115383388158772,1.3017786336317276,1.3213467029002033,1.2642140480362034,1.2566068584380405,1.2718518772374796
2020-10-26,1.2955428393682107,1.2864930916291952,1.3046349278233205,1.3162270010901687,1.3066073562299825,1.3258937456832522,1.2850908832523646,1.2758032617812949,1.294423470557705,1.2455034114146402,1.2381921194078827,1.2528434281399607
2020-10-27,1.3019918670811537,1.293240198315635,1.3107829301810594,1.293366231184301,1.2841993139830241,1.3025766686910913,1.2716759152070791,1.2627626476399638,1.280631027564504,1.2113412220259574,1.2043426935994466,1.2183668107431
2020-10-28,1.3048703745249342,1.2964287633519302,1.3133485510805958,1.3198067632429349,1.3108739026277791,1.3287801135632435,1.2481478650649518,1.2396087943326342,1.2567260604334316,1.1779291952665518,1.1712021926989815,1.1846819071256278
2020-10-29,1.2859948938413834,1.277925099706464,1.2940985892454449,1.3001158120025007,1.2915913018963392,1.3086777477345832,1.3576667404628278,1.34902808612712,1.3663421953932842,1.1462583431197417,1.1397611830928502,1.1527801475493384
2020-10-30,1.2626702438319026,1.2549524143888096,1.270419651179842,1.3070544752938331,1.2988210496136483,1.3153226229753932,1.3207028339665006,1.3125498030987657,1.32888955737032,1.1207446755439268,1.1144289098067595,1.1270842584137086
2020-10-31,1.2154596520872005,1.2081279465843155,1.2228209601334288,1.2662808218380863,1.2584777791672082,1.2741160526095177,1.2596968739396175,1.2520558209595196,1.2673689517730555,1.0949339458183083,1.0887770289720755,1.1011140301676736
2020-11-01,1.1847274229684839,1.1776758925829716,1.1918070454787573,1.2205743849110235,1.2131623485264216,1.228016550119407,1.2117463607397843,1.2044884315778992,1.2190333877541277,1.0807632637329376,1.0747109586368848,1.0868382489264394
2020-11-02,1.1674566086396205,1.1606079243293512,1.1743321825832442,1.1952784960059786,1.1881363261007478,1.2024492309153738,1.288933556482909,1.2816345697593032,1.2962602028605765,1.077076214417151,1.0710876991430027,1.0830870096356822
2020-11-03,1.1563153454587864,1.1496329837003454,1.163023551804875,1.1830279791403824,1.1760853302103225,1.1899978969547929,1.1450028207823497,1.1383606765229715,1.1516707521339418,1.063586457508146,1.0576872906936783,1.0695075184099794
2020-11-04,1.1323807470021998,1.1258899701634,1.1388964223376228,1.1553080293983375,1.148595550559097,1.1620466095922286,1.2519810295609173,1.2451611573975596,1.2588257584633218,1.0476271263983274,1.041814845410208,1.0534609850895205
2020-11-05,1.119599940562109,1.11324669336473,1.1259773136964004,1.1447511569259994,1.1381922266922924,1.151335236493107,1.2154966800241704,1.2089714875140793,1.2220453093906827,1.0345825740169068,1.028836411009808,1.0403500925969427
