date,RKI,ETH,Ilmenau,SDSC,globalrt,epiforecasts,rtlive,HZI
2020-11-02,1.03,0.9873033886286268,0.86644134025996,1.04049555400389,1.35632395945072,NA,1.041,1.40379
2020-11-03,1.03,0.9792617872371708,1.06248460959085,1.02201879600864,1.31348327682937,NA,1.036,1.3302685
2020-11-04,1.02,0.9741526831736524,1.25272383280084,1.00831150529481,1.29798321221392,NA,1.035,1.3081505
2020-11-05,0.99,0.9745761461150364,1.32767598939688,0.999229638976924,1.26628647992654,NA,1.032,1.31872
2020-11-06,0.98,0.9806275271385912,1.21202428023341,0.994063735372315,1.23524980067974,NA,1.027,1.332029
2020-11-07,0.97,0.9897108296069852,0.881486386447084,0.991797428504113,1.20728288643015,NA,1.027,1.2881365
2020-11-08,0.96,0.9981575480960808,0.475046465325866,0.991326169960704,1.18242985182067,NA,1.025,1.166134
2020-11-09,0.96,1.003083674339849,0.767740568406448,0.991601508385434,1.15201906081908,NA,1.027,1.0619845
2020-11-10,0.97,1.003875893385762,1.07556623585291,0.992002710995472,1.14375556229032,NA,1.025,1.0101055
2020-11-11,0.99,1.002641266683147,1.29474499324335,0.992220000190501,1.12183582133649,NA,1.02,1.0198225
2020-11-12,1.02,1.0022399676536302,1.34318391041668,0.992053420147065,1.10924787895031,NA,1.025,1.0654775
2020-11-13,1.04,1.0037753934543467,1.27394671296714,0.991413966853658,1.09423975187758,NA,1.027,1.1078025
2020-11-14,1.05,1.005169707588884,0.8289441213641,0.990211104792332,1.08063786938115,NA,1.027,1.095704
2020-11-15,1.05,1.0025823395676416,0.474126337071816,0.988457653984816,1.06905586540916,NA,1.031,0.9979705
2020-11-16,1.04,0.9940535728747736,0.785288235865958,0.986582329090892,1.06739409931248,NA,1.031,0.9095045
2020-11-17,1.04,0.9822061683474926,1.0194895028707,0.985348254533655,1.06614905136788,NA,1.033,0.8834235
2020-11-18,1.02,0.9725144890189324,1.19798490123555,0.98538841117388,1.05382780436513,NA,1.036,0.9264315
2020-11-19,1,0.9696801881456254,1.27931785708261,0.986781612564899,1.04891348100464,NA,1.039,1.0078295000000002
2020-11-20,0.98,0.9752567993914604,1.15609621803916,0.989126215381576,1.04153151193889,NA,1.04,1.086186
2020-11-21,0.95,0.9874456004355162,0.853411055184545,0.992060604668549,1.03196240018759,NA,1.043,1.088167
2020-11-22,0.94,1.0030558699652672,0.488261294478255,0.995846232534492,1.02708592382957,NA,1.046,0.9977925
2020-11-23,0.94,1.0191954216063477,0.723029735365573,1.00133820494497,1.02847352589606,NA,1.052,0.917723
2020-11-24,0.94,1.035567487212279,1.05945979685013,1.00922843614066,1.02847228805368,NA,1.052,0.8895120000000001
2020-11-25,0.94,1.054207651607321,1.32342546167625,1.01947734842785,1.03907083153339,NA,1.054,0.9194905
2020-11-26,0.96,1.0776532147383715,1.44631709746452,1.03152102443544,1.03481919629373,NA,1.058,0.9878765
2020-11-27,0.98,1.105935841729404,1.33510861145321,1.04482788876709,1.03256555124631,NA,1.058,1.046735
2020-11-28,1,1.1354550400279888,0.919772534407585,1.05917585544277,1.02928797915871,NA,1.059,1.0474905
2020-11-29,1.03,1.1599021593332468,0.568643910466154,1.07411065552474,1.03188632803733,NA,1.056,0.9630115
2020-11-30,1.07,1.173511379140768,0.874045400385678,1.08828933244084,1.04374263101574,NA,1.057,0.8787935
2020-12-01,1.09,1.1752721730401885,1.20321688088499,1.09967151928167,1.04999411489241,NA,1.056,0.857191
2020-12-02,1.12,1.1688840619219083,1.48352031217337,1.10663955191229,1.05288190267822,NA,1.053,0.9119545
2020-12-03,1.14,1.1595877243454882,1.57547560913883,1.10920497954976,1.0611073396908,NA,1.054,1.0175465
2020-12-04,1.15,1.1495866777699568,1.45406643336122,1.10878597596398,1.07112695412746,NA,1.049,1.116468
2020-12-05,1.16,1.1377265589640622,1.04835893558809,1.10689491819645,1.08787757142861,NA,1.047,1.1390685
2020-12-06,1.16,1.1218712631022871,0.591437507919325,1.10407779977699,1.0883796429475,NA,1.043,1.068346
2020-12-07,1.15,1.1007358063149482,0.850563635157046,1.09988859986296,1.08776853268324,NA,1.037,1.006111
2020-12-08,1.15,1.0743713970319917,1.1772655313001399,1.09355987638977,1.101059311149,NA,1.034,1.009373
2020-12-09,1.13,1.0440956258746668,1.38369408425971,1.08472100393686,1.10540603314027,NA,1.028,1.089417
2020-12-10,1.11,1.012697246409043,1.42909894953135,1.07326949349534,1.11729333722184,NA,1.018,1.2086195000000002
2020-12-11,1.09,0.9828047681304696,1.31912583849104,1.05863966298802,1.11809716249122,NA,1.013,1.3107449999999998
2020-12-12,1.07,0.9544599839028431,0.929260771493019,1.03999932429482,1.11129854795736,NA,1.005,1.332583
2020-12-13,1.05,0.9270440273795284,0.564847353616385,1.01687515870586,1.10436800457259,NA,0.997,1.2456235
2020-12-14,1.04,0.9023461447737898,0.791838605945289,0.989845138421918,1.09350311918242,NA,0.988,1.153949
2020-12-15,1.03,0.8831016078639555,1.12661689307776,0.961124567533596,1.09534153024156,NA,0.983,1.1251365
2020-12-16,1.01,0.8708046424465397,1.35152101778464,0.933679571309342,1.08819193522772,NA,0.974,1.163096
2020-12-17,0.99,0.8647921397371581,0.860964124800976,0.910084929162937,1.08125143944695,NA,0.962,1.232176
2020-12-18,0.97,0.8641500456580187,0.535972599879702,0.891950625505027,1.07557361500326,NA,0.953,1.287551
2020-12-19,0.96,0.8673322540783038,0.470727923335878,0.879870907684486,1.05484144164389,NA,0.943,1.270835
2020-12-20,0.94,0.8716538739024315,0.408041594454073,0.873914314301208,1.03713596667615,NA,0.934,1.1648115000000001
2020-12-21,0.91,0.8763801148842846,0.694024693294383,0.873845201074769,1.02716340288469,NA,0.927,1.0602845
2020-12-22,0.88,0.8842975286499707,1.32788195748697,0.878797413263033,1.00879583578956,NA,0.923,1.022075
2020-12-23,0.85,0.8997833363619707,1.64748868022664,0.887481329984701,0.9784294939693,NA,0.913,1.056348
2020-12-24,0.83,0.9250583994926732,1.09784762096639,0.899068009309738,0.953133982067598,NA,0.905,1.046506
2020-12-25,0.83,0.9566627445674444,0.56853679716466,0.913872897724745,0.935186099988522,NA,0.901,0.9642155
2020-12-26,0.86,0.985595173266855,0.532171063597386,0.933261866063988,0.939647491910774,NA,0.892,0.8399655
2020-12-27,0.89,1.002292634269232,0.459481361426256,0.958307698327477,0.952071251177152,NA,0.885,0.694244
2020-12-28,0.93,1.001875197128751,0.752526638446942,0.98796491909497,0.959132706467418,NA,0.881,0.592508
2020-12-29,0.95,0.9884623535540424,1.51934167523219,1.018581393995,0.962901314842035,NA,0.876,0.619892
2020-12-30,0.95,0.9711605757289272,1.67603875140282,1.04512402992955,0.970614919831695,NA,0.874,0.7583085
2020-12-31,0.95,0.9572085473442165,1.62769834594898,1.06266926907007,0.94502517575489,NA,0.871,0.8644324999999999
2021-01-01,0.97,0.9483441732068796,1.4913577078169,1.06758444652902,0.933452347328532,NA,0.868,0.868493
2021-01-02,0.98,0.9408821035130543,0.941873738699311,1.05841069420082,0.943606386022606,NA,0.863,0.8093035
2021-01-03,0.99,0.9307454466455204,0.437044548437687,1.03628770598247,0.964871634610382,NA,0.861,0.7118885
2021-01-04,0.99,0.9161087459612428,0.64154936158687,1.00489236022366,0.982655775591971,NA,0.865,0.6499269999999999
2021-01-05,1,0.8985207628159773,1.05453192541151,0.96961623476575,0.998622600566523,NA,0.862,0.738646
2021-01-06,1.01,0.882808346601084,1.1680124648296,0.935717680661318,1.01769006256434,NA,0.86,0.9194585
2021-01-07,1.02,0.8736978051166376,1.03992784860436,0.906745963452609,1.03746507521797,NA,0.859,1.1114355
2021-01-08,1,0.8737301892072837,0.966007430691134,0.884159071231483,1.01806208225855,NA,0.855,1.2614615
2021-01-09,0.96,0.8815258588101025,0.722990051089002,0.868147409120185,0.996314841164888,NA,0.856,1.2947215
2021-01-10,0.91,0.8925733725774477,0.354087833827185,0.858617320947643,0.970796970860403,NA,0.857,1.1910094999999998
2021-01-11,0.88,0.9014310223969424,0.494379881882263,0.855310243112719,0.959716494369511,NA,0.859,1.0679145
2021-01-12,0.88,0.9050783155706272,1.03696774676345,0.85712202772569,0.949076665055133,NA,0.858,1.0177930000000002
2021-01-13,0.88,0.9044709430913304,1.17503023096052,0.861784405284905,0.92342614107977,NA,0.86,1.027781
2021-01-14,0.9,0.9037504989777376,1.08279935708162,0.866745195715755,0.905129888757272,NA,0.864,1.0414585
2021-01-15,0.92,0.9059306846411352,1.01181790016748,0.870465197519491,0.891966947029167,NA,0.866,1.0389615
2021-01-16,0.93,0.9101669458841364,0.793345432731104,0.872972837624503,0.889059603042335,NA,0.87,0.9889855
2021-01-17,0.94,0.9130341910544162,0.341917139060982,0.87525187525596,0.886832187450668,NA,0.869,0.861863
2021-01-18,0.94,0.9106121287348912,0.454815134435425,0.877858929733341,0.877579200286818,NA,0.875,0.7251725
2021-01-19,0.94,0.9019078216320476,1.07802075611564,0.88042099885085,0.868590931389495,NA,0.878,0.6798109999999999
2021-01-20,0.94,0.8903937184146067,1.17685117015818,0.882159472142136,0.86598198148555,NA,0.88,0.711033
2021-01-21,0.93,0.8813853516568697,1.05997288017319,0.882560296399626,0.851176140861358,NA,0.887,0.7666219999999999
2021-01-22,0.93,0.8787531886075081,1.03888038028703,0.881704382527903,0.856265846299265,NA,0.892,0.816827
2021-01-23,0.92,0.8812223248777379,0.838139191641834,0.879926698663316,0.853382875560336,NA,0.896,0.8277975
2021-01-24,0.91,0.8837093991537083,0.352274295003971,0.877451060104362,0.852352212156099,NA,0.902,0.7496754999999999
2021-01-25,0.9,0.8813971099302845,0.485531067435791,0.874399592719664,0.841633700566395,NA,0.908,0.64685
2021-01-26,0.88,0.8733715458055492,1.0470138762924,0.871123595369301,0.834187016572253,NA,0.915,0.636396
2021-01-27,0.88,0.8633538755324989,1.21433283189471,0.868209355056909,0.833582839396479,NA,0.922,0.6978265
2021-01-28,0.89,0.8563260347312901,1.10601173615217,0.865974171122154,0.840590368757581,NA,0.927,0.7739320000000001
2021-01-29,0.89,0.8551078631562669,0.997428178392711,0.864219107523457,0.847340066193563,NA,0.934,0.8442810000000001
2021-01-30,0.9,0.8588733657882917,0.85085908484477,0.862424525014263,0.848771649034263,NA,0.942,0.8723565
2021-01-31,0.89,0.8647640735199389,0.311018291708079,0.860308480942081,0.832362179198562,NA,0.953,0.8016175
2021-02-01,0.89,0.8698077412748381,0.415740169566902,0.858415901979475,0.826767034363037,NA,0.962,0.7041835000000001
2021-02-02,0.9,0.8737760733089838,0.93156021147311,0.857861527756439,0.821675501727747,NA,0.968,0.6897645
2021-02-03,0.89,0.8789733449825551,1.12694655902139,0.859736025595639,0.821887220543327,NA,0.976,0.7496885
2021-02-04,0.89,0.8888304812291888,1.10869608120465,0.864828099796689,0.829649818302109,NA,0.983,0.827386
2021-02-05,0.89,0.905630906684013,1.0687592382787,0.87347751427695,0.835461848323223,NA,0.992,0.8872755
2021-02-06,0.89,0.928364094435544,0.725616439538436,0.885694913233768,0.836669136173745,NA,0.993,0.906654
2021-02-07,0.88,0.9529663547510412,0.485802243224043,0.901265413223567,0.836803132861914,NA,1.002,0.8232535000000001
2021-02-08,0.88,0.9740614248620888,0.562768961041918,0.919529808532287,0.829520193315821,NA,1.011,0.7049829999999999
2021-02-09,0.88,0.9892316274261024,1.20997672562551,0.93936692826155,0.825734204251043,NA,1.021,0.659246
2021-02-10,0.89,1.000607117486702,1.38153623735572,0.959321080667627,0.827941040935723,NA,1.025,0.6914965
2021-02-11,0.91,1.0124001220053085,1.31794415555376,0.977984186181983,0.842942580166697,NA,1.034,0.757582
2021-02-12,0.94,1.026745309586927,1.25808512784871,0.994386515811591,0.858031002182513,NA,1.038,0.827422
2021-02-13,0.97,1.0415151081224374,1.09787738066142,1.00809481876384,0.870950056493576,NA,1.048,0.8405670000000001
2021-02-14,0.99,1.0522877917924347,0.411252841835424,1.01909250820503,0.884547829725095,NA,1.052,0.7858499999999999
2021-02-15,1.01,1.0550108652824732,0.566937849196963,1.02750874150376,0.894540083795553,NA,1.06,0.7098435
2021-02-16,1.03,1.0498823072398469,1.30533011219416,1.03340843563682,0.90166768585808,NA,1.065,0.7295105
2021-02-17,1.05,1.0408950753236843,1.49613065851645,1.03687725850758,0.914634794006627,NA,1.073,0.8262084999999999
2021-02-18,1.06,1.033233186494093,1.35747142861486,1.03818329638212,0.933307128856268,NA,1.081,0.946395
2021-02-19,1.07,1.0299658593912082,1.28481179853726,1.03782990334377,0.950470500838909,NA,1.083,1.0529035
2021-02-20,1.06,1.0302173682360278,1.00651138872129,1.03657308462428,0.964641552178818,NA,1.091,1.114784
2021-02-21,1.05,1.0313689194605375,0.43072944170246,1.03524063064327,0.977892373413467,NA,1.097,1.0448225
2021-02-22,1.04,1.0314417780167824,0.556703236901683,1.03459265391463,0.983184971303765,NA,1.102,0.9394755
2021-02-23,1.02,1.031235815386098,1.30248461964988,1.03552213205843,0.987733605652643,NA,1.107,0.944692
2021-02-24,1.01,1.034392400016436,1.4003172400119,1.03851675841818,1.00064587817016,NA,1.113,1.0378345
2021-02-25,1.01,1.0445297906514837,1.29257864845894,1.04342229520891,1.01457866869768,NA,1.12,1.1374355
2021-02-26,1,1.0632967951117158,1.2343615300385,1.04977888871851,1.02544046250035,NA,1.125,1.214842
2021-02-27,1,1.088292213485056,1.03639664347001,1.05720352425283,1.03396292071191,NA,1.126,1.2300405
2021-02-28,1.02,1.113858904500439,0.403368599441231,1.06609498168944,1.0416247456854,NA,1.13,1.125363
2021-03-01,1.02,1.1342905602888789,0.554566067329617,1.07756406644001,1.04440574782039,NA,1.135,0.988428
2021-03-02,1.04,1.1479963376994016,1.3205239974012,1.0921266721892,1.04623223330523,NA,1.138,0.9713985
2021-03-03,1.05,1.1576426713941272,1.67457451265987,1.10929275125427,1.05658547484654,NA,1.137,1.0310175
2021-03-04,1.06,1.1676402191070328,1.62337965313667,1.12789367552859,1.07309416767702,NA,1.138,1.103444
2021-03-05,1.08,1.179840523706963,1.52390062786522,1.14663640163102,1.08752126089552,NA,1.14,1.1606565
2021-03-06,1.1,1.1919861213131098,1.20589852089539,1.16465654177738,1.10290779615458,NA,1.139,1.173947
2021-03-07,1.12,1.199786614043996,0.511925210486301,1.18101792364505,1.11704422113337,NA,1.137,1.069013
2021-03-08,1.14,1.1994554427567576,0.6644060681274,1.19399709847151,1.12742523505848,NA,1.136,0.935988
2021-03-09,1.15,1.191807860886223,1.49525818311882,1.20177819015647,1.14012055531055,NA,1.132,0.9260975
2021-03-10,1.17,1.1817888840773942,1.76749238020811,1.20354646414213,1.16598570729021,NA,1.135,1.0353665
2021-03-11,1.17,1.1751523312957377,1.61498358756517,1.20000728018227,1.15678620640386,NA,1.131,1.1759780000000002
2021-03-12,1.17,1.174969969629801,1.45983141980678,1.19316039725028,1.18162082367776,NA,1.124,1.298098
2021-03-13,1.17,1.179253795924144,1.14565682861456,1.18480039480578,1.20030963449388,NA,1.119,1.34972
2021-03-14,1.17,1.1818200024749346,0.475776268643615,1.17569796449182,1.2167963207559,NA,1.115,1.2621380000000002
2021-03-15,1.17,1.17603830498101,0.662013004415894,1.16618590089019,1.22498633663908,NA,1.109,1.1399975
2021-03-16,1.17,1.1602803191652369,1.42142368141232,1.15653609486152,1.2344789620009,NA,1.106,1.1506145
2021-03-17,1.16,1.1386059994271327,1.68769241855368,1.14695113900777,1.2281826316066,NA,1.096,1.2659060000000002
2021-03-18,1.14,1.1166773552018108,1.65432790830772,1.1370134929441,1.2550597418497,NA,1.091,1.3864465
2021-03-19,1.13,1.096791327103091,1.46923383556652,1.12503112132257,1.24022426524674,0.995297397107348,1.085,1.468464
2021-03-20,1.13,1.0770507239757343,1.08624143134329,1.10901336947418,1.22563093462742,0.997209935458654,1.078,1.4770355
2021-03-21,1.13,1.0535972878553683,0.481310868780058,1.08790789833737,1.21196930144227,0.999706375598958,1.076,1.349108
2021-03-22,1.14,1.0240075578639152,0.648038657211888,1.06212694980581,1.21694306129855,1.00202277774173,1.07,1.195219
2021-03-23,1.13,0.9926943819250372,1.18115221243265,1.03362012345782,1.22298732945678,1.00496199049717,1.064,1.1722235
2021-03-24,1.12,0.9678880933810912,1.42565178054692,1.00515446908383,1.2155350985427,1.00733479607673,1.056,1.2551735000000002
2021-03-25,1.1,0.956771032515832,1.309984899642,0.979662933749634,1.20060174634587,1.01059197971358,1.045,1.3634735
2021-03-26,1.06,0.9619636328982912,0.947739269250922,0.960514043602361,1.18665151064259,1.01365955292011,1.044,1.4395635
2021-03-27,1.03,0.9812582155882692,0.637696607132151,0.951066143572272,1.16781598946635,1.01755876988435,1.034,1.4368035
2021-03-28,1,1.0085828558089796,0.417904523991572,0.953722145198593,1.14695354634216,1.02117178399287,1.027,1.307172
2021-03-29,0.98,1.0357143725919893,0.409334365814139,0.969370580150299,1.13951157530652,1.02506969194019,1.018,1.1538165
2021-03-30,0.96,1.0573399851817706,0.694613192875103,0.996722868170832,1.13082382566627,1.02874165053388,1.015,1.0931925
2021-03-31,0.96,1.074007085715027,1.54675076397237,1.0323717710802,1.11079738061349,1.03210910717021,1.005,1.1239615
2021-04-01,0.96,1.0873525818583945,1.8459220297079,1.07154428306599,1.08934867776824,1.03448070279809,0.995,1.1729805
2021-04-02,0.96,1.0966818016310464,1.76134044772284,1.10877322974516,1.07057175903216,1.03682868411156,0.99,1.16814
2021-04-03,0.98,1.1000243143863722,1.333621857687,1.13846953732432,1.06052423247254,1.03919671003855,0.981,1.0900675
2021-04-04,0.97,1.0961612064714663,0.591497254785577,1.15626084384569,1.07288590890951,1.04034430394073,0.976,0.9467685
2021-04-05,1,1.085242013267338,0.728266543138514,1.16025471008147,1.07836363776023,1.04096233403986,0.971,0.779649
2021-04-06,1.03,1.0696991272520229,1.51079041897382,1.15144343190152,1.09116325614589,1.0414607840974,0.961,0.6597945000000001
2021-04-07,1.06,1.0545856470352657,1.59910290709817,1.13344171540304,1.13180273079594,1.04065537967178,0.957,0.7091665
2021-04-08,1.11,1.0454089877184487,1.39163700672621,1.11068162602796,1.14617694809579,1.03953779120038,0.948,0.881408
2021-04-09,1.12,1.0446107359936136,1.23076786111729,1.08700255550746,1.14999383855409,1.03701549507211,0.946,1.076994
2021-04-10,1.12,1.0493332608487904,0.894575403980498,1.06518353305207,1.14537467025472,1.0336303305145,0.936,1.200109
2021-04-11,1.14,1.0533430937032418,0.425663180810822,1.0467681842732799,1.13952496704165,1.02869932369588,0.931,1.1737915
2021-04-12,1.12,1.0504581291097663,0.57514293669513,1.03233951778092,1.14627394196599,1.02385877174283,0.919,1.098634
2021-04-13,1.09,1.039195511618751,1.31890926920031,1.02171856564089,1.1491821975392,1.01811619563244,0.914,1.140165
2021-04-14,1.06,1.0229880542121477,1.45775595111198,1.0139968255271,1.13681579125138,1.01144989362121,0.907,1.2508385
2021-04-15,1.02,1.0066904800324543,1.30125763882738,1.00768568052206,1.11877555446392,1.00347124237558,0.898,1.3440884999999998
2021-04-16,1.01,0.9931245288604368,1.1724850047801,1.00131729964312,1.10439492319982,0.995362815777347,0.889,1.3920105
2021-04-17,1.02,0.9813719563017564,0.893435247090901,0.993781787649786,1.0905717404192,0.98691203497374,0.881,1.360397
2021-04-18,1.03,0.9678784733784854,0.413775959626774,0.984457198599827,1.07406437271665,0.978306829801812,0.871,1.2186225
2021-04-19,1.03,0.9495728981773084,0.559455426358561,0.973432502286343,1.07246879902634,0.968300768549202,0.864,1.0563715
2021-04-20,1.04,0.9268176158798228,1.16890808447589,0.961283203347073,1.06946256074948,0.958515407910437,0.854,1.022544
2021-04-21,1.02,0.9040963183190504,1.21808422991834,0.948731720109771,1.05458782340465,0.947992404581593,0.848,1.075549
2021-04-22,1,0.886477139158186,1.08993917943085,0.936600270547933,1.04445906118032,0.937794754109143,0.84,1.1375505
2021-04-23,0.98,0.8765654420253709,0.998909026718717,0.925502113622661,1.02754804896258,0.927310753109808,0.831,1.1737445
2021-04-24,0.95,0.8729069542722243,0.791716210282251,0.915570245903473,1.0117142875247,0.917212747940524,0.826,1.1519225
2021-04-25,0.93,0.8711989637502983,0.346324401973643,0.906523448757676,1.00243624755356,0.906375428135058,0.817,1.0317225
2021-04-26,0.91,0.8669151969096814,0.472508340050633,0.897678752395926,0.983909062926283,0.896264173381636,0.807,0.8941115
2021-04-27,0.89,0.8581494183754099,1.11964655333237,0.888068424865234,0.972135000511881,0.886611142688842,0.799,0.8596485
2021-04-28,0.88,0.8462472442004721,1.1955884845557,0.876833626712137,0.956558860502423,0.876869130329631,0.794,0.891024
2021-04-29,0.88,0.8348632458134949,1.04367866994123,0.862698499980294,0.936625176358664,0.867877046823071,0.787,0.9313255
2021-04-30,0.88,0.8270656373541143,0.977204721733946,0.845106832832515,0.919176296482942,0.85893865811052,0.78,0.955698
2021-05-01,0.88,0.8223355726050465,0.770608387780567,0.824684635117939,0.910886374009114,0.849773483991004,0.775,0.9384705
2021-05-02,0.88,0.8175010546997088,0.339792611243907,0.803132667680042,0.897336582354625,0.841319206069727,0.769,0.8343305000000001
2021-05-03,0.88,0.8094109221388379,0.471722301661654,0.783460011489825,0.883268306287159,0.833464828009033,0.763,0.7093425
2021-05-04,0.87,0.7984146308939795,1.10284188032629,0.768419186987452,0.873129695310585,0.825456198270685,0.757,0.6889915
2021-05-05,0.87,0.7884890655464672,1.16301976567055,0.759862536852256,0.857565159053977,0.818104687988385,0.754,0.738621
2021-05-06,0.87,0.7834271760223921,0.725669059684802,0.75838538595106,0.835642118446269,0.811551103434069,0.751,0.7990755
2021-05-07,0.87,0.7848780576617475,0.595880007676896,0.763556763501861,0.818789987003912,0.804798446438917,0.746,0.846716
2021-05-08,0.86,0.790036380717375,0.698930562485086,0.774062769474918,0.802732511888349,0.798799480479265,0.743,0.8511789999999999
2021-05-09,0.85,0.7922220204414608,0.36239734569499,0.787639345774144,0.78551519463538,0.792615761785319,0.74,0.7668635
2021-05-10,0.83,0.7858827635499027,0.466405868354401,0.801373547508763,0.779938964567441,0.786818225557574,0.738,0.6614395
2021-05-11,0.82,0.7712456549563502,1.16969306799462,0.812072106761273,0.768690098344049,0.782206482978529,0.739,0.6538904999999999
2021-05-12,0.8,0.7540005535801123,1.17374156720291,0.816865371226017,0.746051942280114,0.777322161393507,0.737,0.712366
2021-05-13,0.79,0.740342007412065,0.938175134424707,0.814291168473437,0.744089527119631,0.772683770475776,0.738,0.7355735
2021-05-14,0.8,0.7323164957507032,0.875738401221174,0.804667652014456,0.742514437778869,0.76836885580531,0.735,0.71535
2021-05-15,0.81,0.7294635082733123,0.685820301035596,0.789757695833872,0.741222352124458,0.76417563012243,0.74,0.6868989999999999
2021-05-16,0.81,0.7291842682825345,0.236851454662684,0.772237549248578,0.740994932801409,0.759636778250418,0.736,0.6054945
2021-05-17,0.81,0.7282143902597545,0.213182638651298,0.754869545884676,0.73297351544632094,0.756445206007306,0.735,0.5161789999999999
2021-05-18,0.8,0.7262181643671729,0.455637474828087,0.740079668800011,0.722303223630139,0.753040752971616,0.738,0.535064
2021-05-19,0.81,0.7256413390351215,0.993203995834458,0.729941038970868,0.718423109778534,0.749148564005477,0.735,0.617888
2021-05-20,0.81,0.7299676213726509,1.09605535665548,0.725290943961302,0.708680140272534,0.746149251362888,0.739,0.694929
2021-05-21,0.8,0.7393038761128847,0.950422860229044,0.726059660628687,0.699130855057536,0.74303672354919,0.739,0.7496579999999999
2021-05-22,0.78,0.7499368005259288,0.754041575681087,0.730970292001783,0.687408876183964,0.740776448848308,0.737,0.7568225
2021-05-23,0.74,0.7569959585148288,0.335106827488231,0.737529367584212,0.673576851389844,0.738344835009438,0.737,0.6696599999999999
2021-05-24,0.73,0.7568571292776782,0.509941558351418,0.743465598190615,0.655602654424233,0.736394604681176,0.74,0.533222
2021-05-25,0.73,0.7501756182658702,1.09404594556794,0.746877608073364,0.638959210963073,0.734339469833874,0.743,0.414531
2021-05-26,0.75,0.7411961592521333,1.01492911176795,0.746968980709836,0.637615013083541,0.733178160989206,0.741,0.4051525
2021-05-27,0.79,0.7356994283978311,0.695426072568254,0.744191904273781,0.648142087362718,0.731894437799211,0.745,0.4746625
2021-05-28,0.81,0.7374307982663575,0.557485691881266,0.73973587170728,0.655096216819198,0.730849664286793,0.748,0.5596540000000001
2021-05-29,0.83,0.7446417281321377,0.592956396741735,0.734878465351675,0.654739653244325,0.730069720626839,0.747,0.6129705
2021-05-30,0.84,0.7513908799022523,0.310678122123351,0.730522516236914,0.649095809009062,0.729897206197381,0.752,0.583843
2021-05-31,0.82,0.751740442964487,0.506578255612218,0.726933872300541,0.639456836872557,0.730052543108593,0.756,0.53294299999999994
2021-06-01,0.81,0.7447748394818825,1.14185175619835,0.723733085675718,0.628323615861715,0.73102721222991,0.756,0.5627285
2021-06-02,0.79,0.7327802629736764,1.02586350345877,0.720166150559917,0.622649576113761,0.732243911209888,0.761,0.628297
2021-06-03,0.77,0.7192800248231704,0.872731461335654,0.71561980974849,0.616293179159796,0.733678948122613,0.765,0.6627689999999999
2021-06-04,0.78,0.7075496697948074,0.743315004772596,0.710038684168467,0.612991253288142,0.73578942537769,0.769,0.6555545
2021-06-05,0.8,0.6978560254276458,0.543900182694677,0.703970648947858,0.612130508984555,0.738504598095683,0.773,0.6297955
2021-06-06,0.8,0.6876501368849568,0.218359478862005,0.698243379240888,0.611625876113311,0.742198553816295,0.782,0.5498894999999999
2021-06-07,0.81,0.674384691607491,0.406871215531387,0.693496274483068,0.606738017700249,0.746835360581821,0.785,0.4731530000000001
2021-06-08,0.78,0.65916987468694,0.796912355266653,0.69001170256468,0.599756437707293,0.75200524981487,0.791,0.4992875
2021-06-09,0.77,0.64747997602326,0.766181371689177,0.687750652408884,0.593539429489173,0.758200383506426,0.797,0.5676005
2021-06-10,0.75,0.6442037074333599,0.68129846234722,0.686489514868816,0.586818669215783,0.765527325023792,0.802,0.6318545
2021-06-11,0.74,0.6520136042031499,0.674829471453484,0.685914985599711,0.579709565449814,0.772970372673508,0.803,0.668184
2021-06-12,0.73,0.6692336873361686,0.546120983017769,0.685742055607939,0.570870080584306,0.781580463822588,0.81,0.6549805
2021-06-13,0.7,0.6906153686086683,0.215352675193976,0.685810231063917,0.560930578110277,0.790490973282416,0.817,0.5644830000000001
2021-06-14,0.68,0.7110053642537902,0.50248035226576,0.686110088813727,0.548805766329197,0.800598482764532,0.823,0.46433
2021-06-15,0.69,0.7280635476362234,0.955153279359593,0.686848390164656,0.534294138638056,0.811792621080489,0.826,0.428887
2021-06-16,0.7,0.7428595990399982,0.905049328659896,0.688433432951363,0.524066592394931,0.823316676186059,0.829,0.432138
2021-06-17,0.73,0.758733567403968,0.899393790949727,0.691432769597753,0.522194773660938,0.835760371161501,0.827,0.445386
2021-06-18,0.75,0.7793668162813295,0.875993493526588,0.696527401108471,0.529277876526364,0.848441251883404,0.829,0.461227
2021-06-19,0.76,0.8054409214931966,0.610225167050368,0.704482433298396,0.541067977297466,0.861356538034922,0.836,0.456624
2021-06-20,0.77,0.8333261964622938,0.285903204013282,0.716128929715607,0.546384730266303,0.87548698172786,0.836,0.393053
2021-06-21,0.79,0.8574200147791085,0.667183296291964,0.732336317949828,0.551209553618388,0.890224072559303,0.838,0.3370455
2021-06-22,0.8,0.873979938750688,1.2493415548601,0.753946282253443,0.554765222044474,0.905232541741755,0.841,0.3577245
2021-06-23,0.81,0.8815693167893985,1.28275309589773,0.781634990329852,0.561052735791723,0.920840598443015,0.839,0.4194865
2021-06-24,0.83,0.8796704103817787,1.09965515430532,0.815936354196111,0.569595230536036,0.935997199135874,0.838,0.5029060000000001
2021-06-25,0.87,0.8692140969455775,1.06988183713843,0.856802042527585,0.59013724523587,0.95122015573763,0.838,0.5848709999999999
